RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y);Trace 2  (X);Trace 2  (Y);Trace 3  (X);Trace 3  (Y);Trace 4  (X);Trace 4  (Y);Trace 5  (X);Trace 5  (Y);Trace 6  (X);Trace 6  (Y);Trace 7 Už asi 7. (X);Trace 7 Už asi 7. (Y);Trace 8 Už asi 7. (X);Trace 8 Už asi 7. (Y);Trace 9 Už asi 7. (X);Trace 9 Už asi 7. (Y);Trace 10 Už asi 7. (X);Trace 10 Už asi 7. (Y);Trace 11 Už asi 11. (X);Trace 11 Už asi 11. (Y)
;;;;;;62240000,0000;10,2075;62240000,0000;10,4678;62240000,0000;11,1145;62240000,0000;9,9471;62240000,0000;9,9471;62240000,0000;10,0773;62240000,0000;11,3708;62240000,0000;10,7261;62240000,0000;11,7572;62240000,0000;10,3376;62240000,0000;10,9864
;;;;;;62280000,0000;10,2052;62280000,0000;10,8540;62280000,0000;10,5957;62280000,0000;10,8540;62280000,0000;11,2404;62280000,0000;10,9841;62280000,0000;9,5626;62280000,0000;9,9449;62280000,0000;10,2052;62280000,0000;11,1123;62280000,0000;10,5957
;;;;;;62320000,0000;11,2381;62320000,0000;10,5935;62320000,0000;11,7527;62320000,0000;10,7216;62320000,0000;10,9819;62320000,0000;11,6246;62320000,0000;10,2030;62320000,0000;10,9819;62320000,0000;10,5935;62320000,0000;10,3331;62320000,0000;10,4633
;;;;;;62360000,0000;10,4611;62360000,0000;10,5912;62360000,0000;10,9797;62360000,0000;11,6223;62360000,0000;11,2359;62360000,0000;11,4922;62360000,0000;11,7505;62360000,0000;10,8495;62360000,0000;10,7193;62360000,0000;11,8786;62360000,0000;10,5912
;;;;;;62400000,0000;11,4899;62400000,0000;11,1056;62400000,0000;10,4588;62400000,0000;10,8473;62400000,0000;10,1985;62400000,0000;11,2337;62400000,0000;10,8473;62400000,0000;10,9774;62400000,0000;11,6201;62400000,0000;11,2337;62400000,0000;10,3287
;;;;;;62440000,0000;10,4566;62440000,0000;11,3596;62440000,0000;10,4566;62440000,0000;9,8078;62440000,0000;10,7149;62440000,0000;11,3596;62440000,0000;10,1963;62440000,0000;11,8741;62440000,0000;10,7149;62440000,0000;9,8078;62440000,0000;11,4877
;;;;;;62480000,0000;10,4544;62480000,0000;11,6157;62480000,0000;10,5846;62480000,0000;10,5846;62480000,0000;11,3574;62480000,0000;9,8056;62480000,0000;10,5846;62480000,0000;11,8719;62480000,0000;10,8428;62480000,0000;11,6157;62480000,0000;10,8428
;;;;;;62520000,0000;11,2270;62520000,0000;12,5388;62520000,0000;10,5823;62520000,0000;9,9315;62520000,0000;11,7416;62520000,0000;10,4522;62520000,0000;10,9708;62520000,0000;11,3552;62520000,0000;10,5823;62520000,0000;10,5823;62520000,0000;11,3552
;;;;;;62560000,0000;10,5801;62560000,0000;11,8675;62560000,0000;11,3530;62560000,0000;10,8384;62560000,0000;10,3198;62560000,0000;9,9293;62560000,0000;9,8012;62560000,0000;10,3198;62560000,0000;9,5470;62560000,0000;10,8384;62560000,0000;10,8384
;;;;;;62600000,0000;11,3508;62600000,0000;10,9664;62600000,0000;11,4789;62600000,0000;10,5779;62600000,0000;11,6091;62600000,0000;11,3508;62600000,0000;11,2226;62600000,0000;10,9664;62600000,0000;10,7061;62600000,0000;10,5779;62600000,0000;12,2660
;;;;;;62640000,0000;10,4456;62640000,0000;11,4767;62640000,0000;10,3154;62640000,0000;10,1853;62640000,0000;11,9973;62640000,0000;10,5758;62640000,0000;10,9642;62640000,0000;10,7039;62640000,0000;10,5758;62640000,0000;9,9250;62640000,0000;10,1853
;;;;;;62680000,0000;11,3464;62680000,0000;10,5736;62680000,0000;10,5736;62680000,0000;10,5736;62680000,0000;11,9952;62680000,0000;11,3464;62680000,0000;11,0901;62680000,0000;11,8609;62680000,0000;10,5736;62680000,0000;11,8609;62680000,0000;11,3464
;;;;;;62720000,0000;11,3442;62720000,0000;10,9598;62720000,0000;11,2161;62720000,0000;10,3111;62720000,0000;10,9598;62720000,0000;11,0880;62720000,0000;10,5714;62720000,0000;10,5714;62720000,0000;10,1809;62720000,0000;11,7306;62720000,0000;11,0880
;;;;;;62760000,0000;10,9577;62760000,0000;10,3089;62760000,0000;10,4391;62760000,0000;11,4702;62760000,0000;11,8566;62760000,0000;11,3420;62760000,0000;10,6973;62760000,0000;10,9577;62760000,0000;11,6003;62760000,0000;10,9577;62760000,0000;10,9577
;;;;;;62800000,0000;10,8253;62800000,0000;10,9555;62800000,0000;10,5671;62800000,0000;9,6600;62800000,0000;10,5671;62800000,0000;11,8544;62800000,0000;10,3067;62800000,0000;11,0836;62800000,0000;11,4680;62800000,0000;11,3399;62800000,0000;10,8253
;;;;;;62840000,0000;10,4347;62840000,0000;11,2096;62840000,0000;11,0815;62840000,0000;10,4347;62840000,0000;11,5960;62840000,0000;10,8232;62840000,0000;9,2775;62840000,0000;10,5649;62840000,0000;12,1187;62840000,0000;10,3046;62840000,0000;11,3377
;;;;;;62880000,0000;10,4326;62880000,0000;10,9512;62880000,0000;11,0793;62880000,0000;11,3356;62880000,0000;10,8210;62880000,0000;10,4326;62880000,0000;10,6909;62880000,0000;10,4326;62880000,0000;9,7838;62880000,0000;10,3024;62880000,0000;9,9119
;;;;;;62920000,0000;11,5917;62920000,0000;10,6887;62920000,0000;11,4615;62920000,0000;12,9177;62920000,0000;10,0399;62920000,0000;10,9490;62920000,0000;10,9490;62920000,0000;10,4304;62920000,0000;10,9490;62920000,0000;11,4615;62920000,0000;10,6887
;;;;;;62960000,0000;11,2031;62960000,0000;10,6866;62960000,0000;10,6866;62960000,0000;11,3313;62960000,0000;11,2031;62960000,0000;12,2465;62960000,0000;11,8458;62960000,0000;10,2981;62960000,0000;9,9076;62960000,0000;11,0750;62960000,0000;10,5584
;;;;;;63000000,0000;11,3291;63000000,0000;10,1658;63000000,0000;11,5874;63000000,0000;10,4261;63000000,0000;11,0729;63000000,0000;10,6844;63000000,0000;11,0729;63000000,0000;10,2960;63000000,0000;11,0729;63000000,0000;11,4573;63000000,0000;10,1658
;;;;;;63040000,0000;10,6823;63040000,0000;11,0707;63040000,0000;10,2938;63040000,0000;10,8125;63040000,0000;11,4551;63040000,0000;10,6823;63040000,0000;10,0335;63040000,0000;10,6823;63040000,0000;10,4240;63040000,0000;11,4551;63040000,0000;11,7134
;;;;;;63080000,0000;11,8394;63080000,0000;10,9405;63080000,0000;10,8103;63080000,0000;10,5520;63080000,0000;10,5520;63080000,0000;11,3249;63080000,0000;10,9405;63080000,0000;10,5520;63080000,0000;9,9012;63080000,0000;10,5520;63080000,0000;11,7113
;;;;;;63120000,0000;11,0665;63120000,0000;10,9384;63120000,0000;10,9384;63120000,0000;9,6429;63120000,0000;11,1946;63120000,0000;11,1946;63120000,0000;11,3227;63120000,0000;10,6780;63120000,0000;10,2896;63120000,0000;10,8082;63120000,0000;11,3227
;;;;;;63160000,0000;9,8970;63160000,0000;11,5789;63160000,0000;10,2875;63160000,0000;10,5478;63160000,0000;10,6759;63160000,0000;11,0644;63160000,0000;10,1573;63160000,0000;10,4176;63160000,0000;10,5478;63160000,0000;10,8061;63160000,0000;9,8970
;;;;;;63200000,0000;10,6738;63200000,0000;11,1904;63200000,0000;9,6386;63200000,0000;11,0622;63200000,0000;11,0622;63200000,0000;10,9341;63200000,0000;10,4155;63200000,0000;11,3185;63200000,0000;10,2853;63200000,0000;10,8040;63200000,0000;11,4466
;;;;;;63240000,0000;9,5104;63240000,0000;10,5436;63240000,0000;10,4134;63240000,0000;11,5747;63240000,0000;10,2832;63240000,0000;10,5436;63240000,0000;10,4134;63240000,0000;11,0601;63240000,0000;11,3164;63240000,0000;11,3164;63240000,0000;11,1882
;;;;;;63280000,0000;11,8288;63280000,0000;10,9299;63280000,0000;10,2811;63280000,0000;10,6696;63280000,0000;9,3822;63280000,0000;11,5725;63280000,0000;11,9630;63280000,0000;11,7007;63280000,0000;10,9299;63280000,0000;10,2811;63280000,0000;10,9299
;;;;;;63320000,0000;11,1840;63320000,0000;12,6280;63320000,0000;10,1489;63320000,0000;11,3122;63320000,0000;11,4403;63320000,0000;10,7976;63320000,0000;11,0559;63320000,0000;10,9278;63320000,0000;10,6675;63320000,0000;10,1489;63320000,0000;10,7976
;;;;;;63360000,0000;11,5683;63360000,0000;11,6965;63360000,0000;10,6654;63360000,0000;11,4382;63360000,0000;11,8246;63360000,0000;10,5372;63360000,0000;11,3101;63360000,0000;10,7955;63360000,0000;10,7955;63360000,0000;10,0166;63360000,0000;11,1819
;;;;;;63400000,0000;10,7934;63400000,0000;10,2748;63400000,0000;10,7934;63400000,0000;10,0145;63400000,0000;10,5351;63400000,0000;11,6944;63400000,0000;10,5351;63400000,0000;11,0517;63400000,0000;12,3574;63400000,0000;10,1447;63400000,0000;11,1798
;;;;;;63440000,0000;10,9215;63440000,0000;10,7913;63440000,0000;10,9215;63440000,0000;10,2727;63440000,0000;11,3059;63440000,0000;11,5641;63440000,0000;10,2727;63440000,0000;10,9215;63440000,0000;10,6612;63440000,0000;12,4895;63440000,0000;10,0124
;;;;;;63480000,0000;10,4008;63480000,0000;10,1405;63480000,0000;12,0847;63480000,0000;11,0475;63480000,0000;11,3038;63480000,0000;12,0847;63480000,0000;10,5309;63480000,0000;10,6591;63480000,0000;10,7892;63480000,0000;10,4008;63480000,0000;10,0103
;;;;;;63520000,0000;11,8162;63520000,0000;11,3017;63520000,0000;11,5600;63520000,0000;11,1735;63520000,0000;10,1384;63520000,0000;11,5600;63520000,0000;11,1735;63520000,0000;11,3017;63520000,0000;10,2685;63520000,0000;11,3017;63520000,0000;11,6881
;;;;;;63560000,0000;10,5268;63560000,0000;13,2825;63560000,0000;12,0806;63560000,0000;11,1715;63560000,0000;10,7851;63560000,0000;11,1715;63560000,0000;11,2996;63560000,0000;11,4277;63560000,0000;10,5268;63560000,0000;11,9484;63560000,0000;10,5268
;;;;;;63600000,0000;11,8120;63600000,0000;10,7830;63600000,0000;11,8120;63600000,0000;10,7830;63600000,0000;11,0413;63600000,0000;11,9463;63600000,0000;13,0140;63600000,0000;12,3469;63600000,0000;10,3945;63600000,0000;10,9131;63600000,0000;10,0040
;;;;;;63640000,0000;10,9111;63640000,0000;11,1673;63640000,0000;10,3924;63640000,0000;11,5537;63640000,0000;11,8100;63640000,0000;11,9442;63640000,0000;10,6507;63640000,0000;12,3448;63640000,0000;10,9111;63640000,0000;11,4236;63640000,0000;11,9442
;;;;;;63680000,0000;11,1652;63680000,0000;11,2934;63680000,0000;10,5205;63680000,0000;10,6487;63680000,0000;10,6487;63680000,0000;11,4215;63680000,0000;11,5516;63680000,0000;12,2085;63680000,0000;11,5516;63680000,0000;12,0743;63680000,0000;11,2934
;;;;;;63720000,0000;11,6777;63720000,0000;10,5185;63720000,0000;10,9069;63720000,0000;10,7767;63720000,0000;10,9069;63720000,0000;11,4194;63720000,0000;10,7767;63720000,0000;11,2913;63720000,0000;11,5496;63720000,0000;9,9978;63720000,0000;12,2065
;;;;;;63760000,0000;11,1611;63760000,0000;11,6756;63760000,0000;11,8038;63760000,0000;11,0330;63760000,0000;10,5164;63760000,0000;11,6756;63760000,0000;10,6445;63760000,0000;11,5475;63760000,0000;9,7375;63760000,0000;10,7747;63760000,0000;10,6445
;;;;;;63800000,0000;11,5454;63800000,0000;10,9028;63800000,0000;10,1238;63800000,0000;12,0681;63800000,0000;10,1238;63800000,0000;12,0681;63800000,0000;10,6424;63800000,0000;10,7726;63800000,0000;9,8635;63800000,0000;10,1238;63800000,0000;11,1590
;;;;;;63840000,0000;10,9007;63840000,0000;10,3821;63840000,0000;10,9007;63840000,0000;11,0288;63840000,0000;11,0288;63840000,0000;10,9007;63840000,0000;11,0288;63840000,0000;10,3821;63840000,0000;10,5123;63840000,0000;9,9916;63840000,0000;11,0288
;;;;;;63880000,0000;10,8986;63880000,0000;10,5102;63880000,0000;10,5102;63880000,0000;10,5102;63880000,0000;9,7313;63880000,0000;9,9896;63880000,0000;10,7685;63880000,0000;10,8986;63880000,0000;10,6383;63880000,0000;10,7685;63880000,0000;11,7976
;;;;;;63920000,0000;11,6674;63920000,0000;11,2810;63920000,0000;11,1528;63920000,0000;10,8966;63920000,0000;11,5392;63920000,0000;11,0247;63920000,0000;10,8966;63920000,0000;10,6363;63920000,0000;11,7955;63920000,0000;10,5081;63920000,0000;10,3780
;;;;;;63960000,0000;10,7644;63960000,0000;10,5061;63960000,0000;11,6653;63960000,0000;10,5061;63960000,0000;11,7934;63960000,0000;10,1156;63960000,0000;10,7644;63960000,0000;10,1156;63960000,0000;10,3759;63960000,0000;10,7644;63960000,0000;10,3759
;;;;;;64000000,0000;10,7623;64000000,0000;10,7623;64000000,0000;10,8925;64000000,0000;11,5351;64000000,0000;10,5040;64000000,0000;10,2437;64000000,0000;10,5040;64000000,0000;10,6322;64000000,0000;11,5351;64000000,0000;11,4050;64000000,0000;11,5351
;;;;;;64040000,0000;10,2417;64040000,0000;10,5020;64040000,0000;10,8904;64040000,0000;10,2417;64040000,0000;10,1115;64040000,0000;10,7603;64040000,0000;10,6301;64040000,0000;11,1467;64040000,0000;10,2417;64040000,0000;10,2417;64040000,0000;11,2748
;;;;;;64080000,0000;10,7582;64080000,0000;10,3698;64080000,0000;10,4999;64080000,0000;10,4999;64080000,0000;11,2728;64080000,0000;11,0165;64080000,0000;10,3698;64080000,0000;11,4009;64080000,0000;13,2557;64080000,0000;10,3698;64080000,0000;10,7582
;;;;;;64120000,0000;10,8863;64120000,0000;11,7853;64120000,0000;11,0145;64120000,0000;11,5290;64120000,0000;10,1074;64120000,0000;11,3988;64120000,0000;10,4979;64120000,0000;9,8471;64120000,0000;10,2376;64120000,0000;11,2707;64120000,0000;11,5290
;;;;;;64160000,0000;10,8843;64160000,0000;10,8843;64160000,0000;10,4958;64160000,0000;10,6240;64160000,0000;11,2687;64160000,0000;11,3968;64160000,0000;11,3968;64160000,0000;10,7541;64160000,0000;10,7541;64160000,0000;10,8843;64160000,0000;11,7832
;;;;;;64200000,0000;11,1385;64200000,0000;9,8430;64200000,0000;10,8823;64200000,0000;10,6219;64200000,0000;11,2666;64200000,0000;11,6530;64200000,0000;11,7812;64200000,0000;10,4938;64200000,0000;11,0104;64200000,0000;10,7521;64200000,0000;9,8430
;;;;;;64240000,0000;11,2646;64240000,0000;12,1798;64240000,0000;11,1365;64240000,0000;10,2315;64240000,0000;10,4918;64240000,0000;10,3616;64240000,0000;11,0083;64240000,0000;10,1013;64240000,0000;11,1365;64240000,0000;11,6510;64240000,0000;11,0083
;;;;;;64280000,0000;10,8782;64280000,0000;11,2626;64280000,0000;10,7480;64280000,0000;10,7480;64280000,0000;11,7771;64280000,0000;10,4897;64280000,0000;10,6179;64280000,0000;11,2626;64280000,0000;10,3596;64280000,0000;11,6490;64280000,0000;11,2626
;;;;;;64320000,0000;9,9671;64320000,0000;11,1324;64320000,0000;11,6469;64320000,0000;10,3575;64320000,0000;11,0043;64320000,0000;14,0610;64320000,0000;11,2605;64320000,0000;10,8761;64320000,0000;10,3575;64320000,0000;10,4877;64320000,0000;11,1324
;;;;;;64360000,0000;11,2585;64360000,0000;11,7730;64360000,0000;11,7730;64360000,0000;10,8741;64360000,0000;10,4857;64360000,0000;10,3555;64360000,0000;11,3866;64360000,0000;10,6138;64360000,0000;10,8741;64360000,0000;10,7440;64360000,0000;10,4857
;;;;;;64400000,0000;11,2565;64400000,0000;10,6118;64400000,0000;12,3059;64400000,0000;11,0002;64400000,0000;11,6429;64400000,0000;11,3846;64400000,0000;9,8328;64400000,0000;13,1072;64400000,0000;9,9630;64400000,0000;10,2233;64400000,0000;11,9052
;;;;;;64440000,0000;10,2213;64440000,0000;11,2544;64440000,0000;10,9982;64440000,0000;12,4381;64440000,0000;11,6409;64440000,0000;10,2213;64440000,0000;10,9982;64440000,0000;11,5127;64440000,0000;11,9032;64440000,0000;10,8701;64440000,0000;11,3826
;;;;;;64480000,0000;10,8680;64480000,0000;10,0891;64480000,0000;10,4796;64480000,0000;11,2524;64480000,0000;11,5107;64480000,0000;11,5107;64480000,0000;10,2193;64480000,0000;10,3494;64480000,0000;10,6077;64480000,0000;10,0891;64480000,0000;11,7670
;;;;;;64520000,0000;10,9941;64520000,0000;11,3785;64520000,0000;11,5087;64520000,0000;10,6057;64520000,0000;10,7359;64520000,0000;10,8660;64520000,0000;10,0871;64520000,0000;11,2504;64520000,0000;10,9941;64520000,0000;10,2172;64520000,0000;10,9941
;;;;;;64560000,0000;10,8640;64560000,0000;10,7338;64560000,0000;10,0851;64560000,0000;10,9921;64560000,0000;10,8640;64560000,0000;11,6348;64560000,0000;10,2152;64560000,0000;11,3765;64560000,0000;10,6037;64560000,0000;10,9921;64560000,0000;11,2484
;;;;;;64600000,0000;10,8620;64600000,0000;11,7609;64600000,0000;10,3434;64600000,0000;11,7609;64600000,0000;10,2132;64600000,0000;10,2132;64600000,0000;10,8620;64600000,0000;10,3434;64600000,0000;12,1615;64600000,0000;10,2132;64600000,0000;11,1182
;;;;;;64640000,0000;11,1162;64640000,0000;11,2443;64640000,0000;12,1595;64640000,0000;10,8600;64640000,0000;10,3414;64640000,0000;10,3414;64640000,0000;9,8207;64640000,0000;10,3414;64640000,0000;10,3414;64640000,0000;11,2443;64640000,0000;10,8600
;;;;;;64680000,0000;11,8911;64680000,0000;11,5006;64680000,0000;10,3393;64680000,0000;11,2423;64680000,0000;10,7278;64680000,0000;9,9489;64680000,0000;10,4695;64680000,0000;10,7278;64680000,0000;9,9489;64680000,0000;11,1142;64680000,0000;10,2092
;;;;;;64720000,0000;11,7549;64720000,0000;10,2072;64720000,0000;10,5956;64720000,0000;10,7258;64720000,0000;10,3373;64720000,0000;11,7549;64720000,0000;11,8891;64720000,0000;11,7549;64720000,0000;10,7258;64720000,0000;10,2072;64720000,0000;10,7258
;;;;;;64760000,0000;11,7528;64760000,0000;10,9820;64760000,0000;11,4966;64760000,0000;10,4655;64760000,0000;10,9820;64760000,0000;10,9820;64760000,0000;11,3664;64760000,0000;10,2052;64760000,0000;10,9820;64760000,0000;10,3353;64760000,0000;11,4966
;;;;;;64800000,0000;10,8519;64800000,0000;11,6227;64800000,0000;10,4635;64800000,0000;10,2031;64800000,0000;12,5521;64800000,0000;11,4946;64800000,0000;10,9800;64800000,0000;12,0173;64800000,0000;11,2363;64800000,0000;10,3333;64800000,0000;11,1082
;;;;;;64840000,0000;11,3624;64840000,0000;10,7197;64840000,0000;10,7197;64840000,0000;10,5896;64840000,0000;12,0152;64840000,0000;10,3313;64840000,0000;11,1062;64840000,0000;12,0152;64840000,0000;11,4926;64840000,0000;9,9408;64840000,0000;11,1062
;;;;;;64880000,0000;10,7177;64880000,0000;11,4906;64880000,0000;11,7468;64880000,0000;10,4595;64880000,0000;10,9760;64880000,0000;10,3293;64880000,0000;10,3293;64880000,0000;11,2323;64880000,0000;10,8479;64880000,0000;10,3293;64880000,0000;10,1991
;;;;;;64920000,0000;10,7157;64920000,0000;10,3273;64920000,0000;11,6167;64920000,0000;10,9740;64920000,0000;10,4575;64920000,0000;11,4886;64920000,0000;11,6167;64920000,0000;11,3584;64920000,0000;10,9740;64920000,0000;11,1021;64920000,0000;11,7448
;;;;;;64960000,0000;11,2283;64960000,0000;11,4866;64960000,0000;10,5836;64960000,0000;10,3253;64960000,0000;10,9720;64960000,0000;10,7137;64960000,0000;11,7428;64960000,0000;10,9720;64960000,0000;10,4555;64960000,0000;10,4555;64960000,0000;11,8770
;;;;;;65000000,0000;10,9700;65000000,0000;10,4534;65000000,0000;10,7117;65000000,0000;12,5421;65000000,0000;10,8419;65000000,0000;11,3544;65000000,0000;11,2263;65000000,0000;10,0630;65000000,0000;11,0981;65000000,0000;9,9328;65000000,0000;11,7408
;;;;;;65040000,0000;11,2243;65040000,0000;10,5796;65040000,0000;10,9680;65040000,0000;10,1911;65040000,0000;10,9680;65040000,0000;10,5796;65040000,0000;10,1911;65040000,0000;12,2737;65040000,0000;11,4826;65040000,0000;12,0052;65040000,0000;10,7097
;;;;;;65080000,0000;11,4806;65080000,0000;13,3394;65080000,0000;10,4495;65080000,0000;11,2223;65080000,0000;10,7077;65080000,0000;11,8710;65080000,0000;11,7368;65080000,0000;11,2223;65080000,0000;11,0941;65080000,0000;10,3193;65080000,0000;10,5776
;;;;;;65120000,0000;11,4786;65120000,0000;11,3484;65120000,0000;10,4475;65120000,0000;10,5756;65120000,0000;11,3484;65120000,0000;10,8359;65120000,0000;10,4475;65120000,0000;10,9640;65120000,0000;11,3484;65120000,0000;11,2203;65120000,0000;10,7057
;;;;;;65160000,0000;11,2183;65160000,0000;11,0902;65160000,0000;11,4766;65160000,0000;10,4455;65160000,0000;11,7328;65160000,0000;11,2183;65160000,0000;10,8339;65160000,0000;11,2183;65160000,0000;10,7038;65160000,0000;11,9992;65160000,0000;10,0550
;;;;;;65200000,0000;12,6664;65200000,0000;11,3444;65200000,0000;10,7018;65200000,0000;9,7927;65200000,0000;10,7018;65200000,0000;10,0530;65200000,0000;11,0882;65200000,0000;10,5716;65200000,0000;10,0530;65200000,0000;10,5716;65200000,0000;10,4435
;;;;;;65240000,0000;10,5696;65240000,0000;11,6007;65240000,0000;11,2143;65240000,0000;10,6998;65240000,0000;10,6998;65240000,0000;12,5301;65240000,0000;11,9953;65240000,0000;11,6007;65240000,0000;10,4415;65240000,0000;11,2143;65240000,0000;10,4415
;;;;;;65280000,0000;10,6978;65280000,0000;10,9561;65280000,0000;10,6978;65280000,0000;10,8279;65280000,0000;11,4706;65280000,0000;10,4395;65280000,0000;10,4395;65280000,0000;11,4706;65280000,0000;11,3405;65280000,0000;10,9561;65280000,0000;10,5676
;;;;;;65320000,0000;11,3385;65320000,0000;10,9541;65320000,0000;11,3385;65320000,0000;10,6958;65320000,0000;11,9913;65320000,0000;10,8260;65320000,0000;10,6958;65320000,0000;10,8260;65320000,0000;10,5656;65320000,0000;10,8260;65320000,0000;9,7867
;;;;;;65360000,0000;10,6938;65360000,0000;10,6938;65360000,0000;10,8240;65360000,0000;9,9149;65360000,0000;11,2084;65360000,0000;10,6938;65360000,0000;10,3054;65360000,0000;11,2084;65360000,0000;11,2084;65360000,0000;10,1752;65360000,0000;10,3054
;;;;;;65400000,0000;10,9501;65400000,0000;10,1732;65400000,0000;10,3034;65400000,0000;11,2064;65400000,0000;10,8220;65400000,0000;10,6918;65400000,0000;10,4336;65400000,0000;10,9501;65400000,0000;12,1216;65400000,0000;10,3034;65400000,0000;10,4336
;;;;;;65440000,0000;10,6899;65440000,0000;11,4627;65440000,0000;11,2044;65440000,0000;11,4627;65440000,0000;11,7189;65440000,0000;10,9482;65440000,0000;11,7189;65440000,0000;11,2044;65440000,0000;11,2044;65440000,0000;10,6899;65440000,0000;11,0763
;;;;;;65480000,0000;12,1176;65480000,0000;10,0391;65480000,0000;11,2024;65480000,0000;10,6879;65480000,0000;11,3306;65480000,0000;10,1693;65480000,0000;10,4296;65480000,0000;11,0743;65480000,0000;10,5577;65480000,0000;10,9462;65480000,0000;11,4607
;;;;;;65520000,0000;10,6859;65520000,0000;9,6487;65520000,0000;10,0372;65520000,0000;11,8492;65520000,0000;10,4276;65520000,0000;10,6859;65520000,0000;11,3286;65520000,0000;10,9442;65520000,0000;10,8161;65520000,0000;11,0723;65520000,0000;11,7150
;;;;;;65560000,0000;11,1985;65560000,0000;10,2955;65560000,0000;10,8141;65560000,0000;10,6840;65560000,0000;11,0704;65560000,0000;10,6840;65560000,0000;10,8141;65560000,0000;10,8141;65560000,0000;10,5538;65560000,0000;10,4257;65560000,0000;10,8141
