RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y);Trace 2  (X);Trace 2  (Y)
;;;;;;94920000,0000;17,1820;94920000,0000;18,6503
;;;;;;94960000,0000;18,2647;94960000,0000;19,0314
;;;;;;95000000,0000;21,1147;95000000,0000;20,8544
;;;;;;95040000,0000;20,5973;95040000,0000;20,3370
;;;;;;95080000,0000;18,2739;95080000,0000;17,7349
;;;;;;95120000,0000;17,3334;95120000,0000;17,0609
;;;;;;95160000,0000;17,4709;95160000,0000;15,7096
;;;;;;95200000,0000;15,0234;95200000,0000;16,1196
;;;;;;95240000,0000;17,8820;95240000,0000;16,9363
;;;;;;95280000,0000;19,9616;95280000,0000;19,9616
;;;;;;95320000,0000;19,9648;95320000,0000;20,4895
;;;;;;95360000,0000;18,8108;95360000,0000;20,7531
;;;;;;95400000,0000;17,4901;95400000,0000;17,7605
;;;;;;95440000,0000;17,4933;95440000,0000;17,0865
;;;;;;95480000,0000;17,9012;95480000,0000;16,4145
;;;;;;95520000,0000;18,8236;95520000,0000;18,4433
;;;;;;95560000,0000;18,0418;95560000,0000;18,1781
;;;;;;95600000,0000;18,3155;95600000,0000;17,9108
;;;;;;95640000,0000;19,9904;95640000,0000;22,3292
;;;;;;95680000,0000;21,2973;95680000,0000;26,6460
;;;;;;95720000,0000;22,5960;95720000,0000;27,9203
;;;;;;95760000,0000;24,0594;95760000,0000;27,1629
;;;;;;95800000,0000;22,7346;95800000,0000;22,7346
;;;;;;95840000,0000;21,3101;95840000,0000;20,7915
;;;;;;95880000,0000;22,7410;95880000,0000;22,0901
;;;;;;95920000,0000;25,1216;95920000,0000;23,1428
;;;;;;95960000,0000;23,9432;95960000,0000;22,7474
;;;;;;96000000,0000;24,2128;96000000,0000;25,1280
;;;;;;96040000,0000;24,8709;96040000,0000;25,1312
;;;;;;96080000,0000;22,4926;96080000,0000;21,8479
;;;;;;96120000,0000;18,8716;96120000,0000;19,8966
;;;;;;96160000,0000;19,5073;96160000,0000;18,8748
;;;;;;96200000,0000;19,5105;96200000,0000;18,6258
;;;;;;96240000,0000;20,0384;96240000,0000;19,5137
;;;;;;96280000,0000;21,4754;96280000,0000;20,3040
;;;;;;96320000,0000;21,6088;96320000,0000;19,6503
;;;;;;96360000,0000;18,5105;96360000,0000;19,2711
;;;;;;96400000,0000;16,6223;96400000,0000;17,5701
;;;;;;96440000,0000;18,2485;96440000,0000;17,9780
;;;;;;96480000,0000;20,9728;96480000,0000;21,4914
;;;;;;96520000,0000;26,0746;96520000,0000;26,4610
;;;;;;96560000,0000;33,0922;96560000,0000;33,7491
;;;;;;96600000,0000;37,1527;96600000,0000;38,6130
;;;;;;96640000,0000;37,8881;96640000,0000;38,6162
;;;;;;96680000,0000;35,0420;96680000,0000;34,9159
;;;;;;96720000,0000;28,1264;96720000,0000;32,7044
;;;;;;96760000,0000;21,9023;96760000,0000;26,2219
;;;;;;96800000,0000;16,9248;96800000,0000;19,3063
;;;;;;96840000,0000;14,8739;96840000,0000;16,3870
;;;;;;96880000,0000;14,1938;96880000,0000;14,7368
;;;;;;96920000,0000;15,8504;96920000,0000;15,5799
;;;;;;96960000,0000;16,2604;96960000,0000;16,5329
;;;;;;97000000,0000;16,6703;97000000,0000;18,5617
;;;;;;97040000,0000;21,1478;97040000,0000;23,8974
;;;;;;97080000,0000;26,3757;97080000,0000;29,7374
;;;;;;97120000,0000;37,6824;97120000,0000;35,4595
;;;;;;97160000,0000;42,0521;97160000,0000;43,1767
;;;;;;97200000,0000;43,8043;97200000,0000;44,5446
;;;;;;97240000,0000;43,5614;97240000,0000;44,1776
;;;;;;97280000,0000;42,1857;97280000,0000;40,5425
;;;;;;97320000,0000;37,8205;97320000,0000;32,2277
;;;;;;97360000,0000;28,3037;97360000,0000;24,5860
;;;;;;97400000,0000;21,4349;97400000,0000;18,9740
;;;;;;97440000,0000;17,7895;97440000,0000;16,9760
;;;;;;97480000,0000;16,7087;97480000,0000;17,7927
;;;;;;97520000,0000;15,3473;97520000,0000;16,4414
;;;;;;97560000,0000;17,5286;97560000,0000;15,9016
;;;;;;97600000,0000;13,4501;97600000,0000;14,3856
;;;;;;97640000,0000;15,9080;97640000,0000;15,4972
;;;;;;97680000,0000;17,4020;97680000,0000;18,0772
;;;;;;97720000,0000;17,8119;97720000,0000;17,1347
;;;;;;97760000,0000;17,8151;97760000,0000;17,6789
;;;;;;97800000,0000;15,9208;97800000,0000;15,0911
;;;;;;97840000,0000;15,9240;97840000,0000;16,6033
;;;;;;97880000,0000;16,6065;97880000,0000;17,8247
;;;;;;97920000,0000;16,6097;97920000,0000;18,8895
;;;;;;97960000,0000;17,0176;97960000,0000;18,2338
;;;;;;98000000,0000;19,2742;98000000,0000;17,0208
;;;;;;98040000,0000;23,8432;98040000,0000;25,0309
;;;;;;98080000,0000;27,9830;98080000,0000;26,9661
;;;;;;98120000,0000;27,6059;98120000,0000;26,9693
;;;;;;98160000,0000;26,3339;98160000,0000;24,5178
;;;;;;98200000,0000;22,5340;98200000,0000;21,2406
;;;;;;98240000,0000;18,5267;98240000,0000;17,8535
;;;;;;98280000,0000;17,4500;98280000,0000;19,5508
;;;;;;98320000,0000;20,4672;98320000,0000;20,3370
;;;;;;98360000,0000;21,7720;98360000,0000;24,0030
;;;;;;98400000,0000;22,0335;98400000,0000;23,6076
;;;;;;98440000,0000;20,2144;98440000,0000;21,2598
;;;;;;98480000,0000;18,2754;98480000,0000;18,2754
;;;;;;98520000,0000;17,7397;98520000,0000;16,7919
;;;;;;98560000,0000;16,9294;98560000,0000;16,9294
;;;;;;98600000,0000;21,4027;98600000,0000;21,2726
;;;;;;98640000,0000;25,8578;98640000,0000;26,5005
;;;;;;98680000,0000;31,0227;98680000,0000;29,9915
;;;;;;98720000,0000;31,4224;98720000,0000;30,6313
;;;;;;98760000,0000;30,3803;98760000,0000;29,3431
;;;;;;98800000,0000;25,2218;98800000,0000;25,2218
;;;;;;98840000,0000;21,8104;98840000,0000;20,5088
;;;;;;98880000,0000;20,1174;98880000,0000;19,7249
;;;;;;98920000,0000;21,0379;98920000,0000;21,0379
;;;;;;98960000,0000;21,3014;98960000,0000;18,9727
;;;;;;99000000,0000;18,5875;99000000,0000;18,8498
;;;;;;99040000,0000;20,5248;99040000,0000;18,3202
;;;;;;99080000,0000;17,5140;99080000,0000;18,7281
;;;;;;99120000,0000;17,3809;99120000,0000;17,6534
;;;;;;99160000,0000;18,9887;99160000,0000;17,2499
;;;;;;99200000,0000;17,9303;99200000,0000;17,3873
;;;;;;99240000,0000;18,2020;99240000,0000;18,3362
;;;;;;99280000,0000;17,2595;99280000,0000;17,9367
;;;;;;99320000,0000;17,3969;99320000,0000;17,3969
;;;;;;99360000,0000;16,8591;99360000,0000;17,4001
;;;;;;99400000,0000;16,8623;99400000,0000;18,0805
;;;;;;99440000,0000;17,4065;99440000,0000;17,6790
;;;;;;99480000,0000;16,8687;99480000,0000;18,4917
;;;;;;99520000,0000;17,8197;99520000,0000;19,1436
;;;;;;99560000,0000;18,2276;99560000,0000;17,9591
;;;;;;99600000,0000;17,2851;99600000,0000;18,0965
;;;;;;99640000,0000;20,9653;99640000,0000;20,1782
;;;;;;99680000,0000;23,4436;99680000,0000;24,5072
;;;;;;99720000,0000;25,5558;99720000,0000;26,0744
;;;;;;99760000,0000;25,0383;99760000,0000;24,1150
;;;;;;99800000,0000;21,1083;99800000,0000;21,1083
;;;;;;99840000,0000;21,3718;99840000,0000;19,8017
;;;;;;99880000,0000;20,4618;99880000,0000;20,3296
;;;;;;99920000,0000;20,2006;99920000,0000;21,3782
;;;;;;99960000,0000;20,5984;99960000,0000;20,8607
;;;;;;100000000,0000;20,3392;100000000,0000;19,9447
;;;;;;100040000,0000;20,8671;100040000,0000;20,9973
;;;;;;100080000,0000;19,4406;100080000,0000;18,5397
;;;;;;100120000,0000;20,0865;100120000,0000;19,4438
;;;;;;100160000,0000;20,3520;100160000,0000;19,8273
;;;;;;100200000,0000;21,9192;100200000,0000;21,5307
;;;;;;100240000,0000;26,1160;100240000,0000;25,3370
;;;;;;100280000,0000;26,6317;100280000,0000;27,1421
;;;;;;100320000,0000;25,4736;100320000,0000;26,2505
;;;;;;100360000,0000;24,1630;100360000,0000;24,6938
;;;;;;100400000,0000;20,8959;100400000,0000;22,1935
;;;;;;100440000,0000;24,0352;100440000,0000;22,9736
;;;;;;100480000,0000;24,7034;100480000,0000;22,5863
;;;;;;100520000,0000;26,0082;100520000,0000;24,5744
;;;;;;100560000,0000;24,5776;100560000,0000;24,3112
;;;;;;100600000,0000;24,1822;100600000,0000;25,6262
;;;;;;100640000,0000;32,1028;100640000,0000;31,9726
;;;;;;100680000,0000;35,9965;100680000,0000;36,7470
;;;;;;100720000,0000;36,9942;100720000,0000;37,6044
;;;;;;100760000,0000;36,0029;100760000,0000;36,9974
;;;;;;100800000,0000;31,8532;100800000,0000;31,5888
;;;;;;100840000,0000;27,5693;100840000,0000;26,6765
;;;;;;100880000,0000;24,0704;100880000,0000;23,9382
;;;;;;100920000,0000;22,8798;100920000,0000;23,4106
;;;;;;100960000,0000;22,8830;100960000,0000;23,2795
;;;;;;101000000,0000;25,3978;101000000,0000;24,8772
;;;;;;101040000,0000;30,1803;101040000,0000;29,6597
;;;;;;101080000,0000;36,1546;101080000,0000;35,5221
;;;;;;101120000,0000;36,4059;101120000,0000;35,3972
;;;;;;101160000,0000;35,2743;101160000,0000;33,9869
;;;;;;101200000,0000;33,7278;101200000,0000;31,7530
;;;;;;101240000,0000;28,7402;101240000,0000;26,4522
;;;;;;101280000,0000;25,9409;101280000,0000;29,5447
;;;;;;101320000,0000;30,8393;101320000,0000;34,1299
;;;;;;101360000,0000;36,4251;101360000,0000;40,1367
;;;;;;101400000,0000;41,0002;101400000,0000;41,8971
;;;;;;101440000,0000;40,3872;101440000,0000;41,2597
;;;;;;101480000,0000;39,6786;101480000,0000;37,9092
;;;;;;101520000,0000;33,4890;101520000,0000;32,0430
;;;;;;101560000,0000;30,8585;101560000,0000;31,3852
;;;;;;101600000,0000;32,4399;101600000,0000;32,9626
;;;;;;101640000,0000;32,0526;101640000,0000;32,3129
;;;;;;101680000,0000;30,3597;101680000,0000;29,7109
;;;;;;101720000,0000;27,6397;101720000,0000;26,8770
;;;;;;101760000,0000;26,4938;101760000,0000;26,8802
;;;;;;101800000,0000;29,3158;101800000,0000;29,9869
;;;;;;101840000,0000;36,0893;101840000,0000;35,2006
;;;;;;101880000,0000;40,9105;101880000,0000;43,9326
;;;;;;101920000,0000;49,1381;101920000,0000;49,2459
;;;;;;101960000,0000;56,1130;101960000,0000;54,3620
;;;;;;102000000,0000;59,6529;102000000,0000;58,8475
;;;;;;102040000,0000;59,7741;102040000,0000;57,9681
;;;;;;102080000,0000;53,9160;102080000,0000;52,1853
;;;;;;102120000,0000;48,1881;102120000,0000;49,0382
;;;;;;102160000,0000;36,4891;102160000,0000;38,9418
;;;;;;102200000,0000;31,5686;102200000,0000;31,0399
;;;;;;102240000,0000;27,2989;102240000,0000;27,2989
;;;;;;102280000,0000;25,2399;102280000,0000;25,7606
;;;;;;102320000,0000;26,2824;102320000,0000;25,7638
;;;;;;102360000,0000;26,9282;102360000,0000;31,3171
;;;;;;102400000,0000;32,6340;102400000,0000;38,7170
;;;;;;102440000,0000;41,0834;102440000,0000;46,6864
;;;;;;102480000,0000;46,6896;102480000,0000;49,0670
;;;;;;102520000,0000;47,2826;102520000,0000;49,2939
;;;;;;102560000,0000;45,4635;102560000,0000;47,6295
;;;;;;102600000,0000;42,8574;102600000,0000;43,8641
;;;;;;102640000,0000;33,9772;102640000,0000;35,6469
;;;;;;102680000,0000;27,4602;102680000,0000;28,0968
;;;;;;102720000,0000;22,6374;102720000,0000;24,4840
;;;;;;102760000,0000;21,8637;102760000,0000;23,4235
;;;;;;102800000,0000;23,4267;102800000,0000;23,0302
;;;;;;102840000,0000;23,1656;102840000,0000;23,8286
;;;;;;102880000,0000;23,6996;102880000,0000;23,6996
;;;;;;102920000,0000;24,7664;102920000,0000;23,8350
;;;;;;102960000,0000;23,3074;102960000,0000;22,9148
;;;;;;103000000,0000;21,2341;103000000,0000;20,4470
;;;;;;103040000,0000;20,8448;103040000,0000;20,9770
;;;;;;103080000,0000;22,7943;103080000,0000;23,5834
;;;;;;103120000,0000;25,3071;103120000,0000;24,9146
;;;;;;103160000,0000;28,2633;103160000,0000;28,1352
;;;;;;103200000,0000;29,8325;103200000,0000;29,0251
;;;;;;103240000,0000;28,1416;103240000,0000;27,5050
;;;;;;103280000,0000;25,3199;103280000,0000;23,7316
;;;;;;103320000,0000;21,7803;103320000,0000;21,6502
;;;;;;103360000,0000;22,5584;103360000,0000;21,5232
;;;;;;103400000,0000;23,2104;103400000,0000;23,4747
;;;;;;103440000,0000;22,6950;103440000,0000;22,3085
;;;;;;103480000,0000;20,8800;103480000,0000;20,0929
;;;;;;103520000,0000;19,4636;103520000,0000;19,7158
;;;;;;103560000,0000;19,0865;103560000,0000;19,9732
;;;;;;103600000,0000;20,3649;103600000,0000;20,7594
;;;;;;103640000,0000;22,1944;103640000,0000;23,4939
;;;;;;103680000,0000;26,9037;103680000,0000;27,5402
;;;;;;103720000,0000;28,8125;103720000,0000;28,0539
;;;;;;103760000,0000;26,1393;103760000,0000;26,9101
;;;;;;103800000,0000;23,2424;103800000,0000;24,1718
;;;;;;103840000,0000;26,0155;103840000,0000;24,0428
;;;;;;103880000,0000;28,8253;103880000,0000;28,4470
;;;;;;103920000,0000;29,4854;103920000,0000;30,1565
;;;;;;103960000,0000;28,0731;103960000,0000;26,6698
;;;;;;104000000,0000;22,9980;104000000,0000;21,7046
;;;;;;104040000,0000;19,7574;104040000,0000;20,5302
;;;;;;104080000,0000;20,1409;104080000,0000;21,7110
;;;;;;104120000,0000;18,9971;104120000,0000;20,2743
;;;;;;104160000,0000;19,7670;104160000,0000;20,2775
;;;;;;104200000,0000;19,8983;104200000,0000;20,4129
;;;;;;104240000,0000;20,6784;104240000,0000;22,3725
;;;;;;104280000,0000;22,2456;104280000,0000;21,8571
;;;;;;104320000,0000;26,0539;104320000,0000;24,2134
;;;;;;104360000,0000;31,8736;104360000,0000;28,8637
;;;;;;104400000,0000;42,6313;104400000,0000;36,1701
;;;;;;104440000,0000;50,0475;104440000,0000;44,6316
;;;;;;104480000,0000;53,3677;104480000,0000;51,3319
;;;;;;104520000,0000;53,3709;104520000,0000;53,2652
;;;;;;104560000,0000;53,3741;104560000,0000;49,9330
;;;;;;104600000,0000;51,0934;104600000,0000;42,2792
;;;;;;104640000,0000;43,7751;104640000,0000;36,5635
;;;;;;104680000,0000;34,9132;104680000,0000;27,4941
;;;;;;104720000,0000;26,7306;104720000,0000;24,3776
;;;;;;104760000,0000;23,9822;104760000,0000;23,5835
;;;;;;104800000,0000;22,8037;104800000,0000;21,8987
;;;;;;104840000,0000;21,3813;104840000,0000;21,9019
;;;;;;104880000,0000;24,6568;104880000,0000;25,0554
;;;;;;104920000,0000;32,3150;104920000,0000;32,7055
;;;;;;104960000,0000;38,4317;104960000,0000;38,4317
;;;;;;105000000,0000;40,3059;105000000,0000;39,9602
;;;;;;105040000,0000;39,9634;105040000,0000;39,6258
;;;;;;105080000,0000;37,5871;105080000,0000;36,4746
;;;;;;105120000,0000;30,6349;105120000,0000;29,7156
;;;;;;105160000,0000;24,2806;105160000,0000;24,1484
;;;;;;105200000,0000;21,9307;105200000,0000;21,5403
;;;;;;105240000,0000;21,4133;105240000,0000;22,4525
;;;;;;105280000,0000;23,7594;105280000,0000;24,2902
;;;;;;105320000,0000;24,4256;105320000,0000;24,1612
;;;;;;105360000,0000;23,3672;105360000,0000;24,2966
;;;;;;105400000,0000;20,9034;105400000,0000;21,0336
;;;;;;105440000,0000;22,3384;105440000,0000;21,0368
;;;;;;105480000,0000;24,1740;105480000,0000;23,6411
;;;;;;105520000,0000;25,8896;105520000,0000;24,0430
;;;;;;105560000,0000;25,1098;105560000,0000;24,1804
;;;;;;105600000,0000;24,7144;105600000,0000;22,0909
;;;;;;105640000,0000;23,9204;105640000,0000;22,4845
;;;;;;105680000,0000;25,2516;105680000,0000;24,9872
;;;;;;105720000,0000;24,7240;105720000,0000;24,7240
;;;;;;105760000,0000;23,1388;105760000,0000;24,5950
;;;;;;105800000,0000;21,3279;105800000,0000;20,9354
;;;;;;105840000,0000;21,0688;105840000,0000;20,1556
;;;;;;105880000,0000;21,8550;105880000,0000;22,8902
;;;;;;105920000,0000;20,9450;105920000,0000;22,2466
;;;;;;105960000,0000;22,1197;105960000,0000;23,0247
;;;;;;106000000,0000;20,8192;106000000,0000;22,3832
;;;;;;106040000,0000;21,7376;106040000,0000;21,8678
;;;;;;106080000,0000;21,8710;106080000,0000;22,5197
;;;;;;106120000,0000;22,3928;106120000,0000;22,0043
;;;;;;106160000,0000;19,5487;106160000,0000;21,4869
;;;;;;106200000,0000;20,8352;106200000,0000;22,0107
;;;;;;106240000,0000;20,8384;106240000,0000;22,4024
;;;;;;106280000,0000;22,6639;106280000,0000;23,0503
;;;;;;106320000,0000;22,9254;106320000,0000;23,7083
;;;;;;106360000,0000;23,4472;106360000,0000;23,0567
;;;;;;106400000,0000;23,9812;106400000,0000;24,6462
;;;;;;106440000,0000;24,1166;106440000,0000;26,0934
;;;;;;106480000,0000;25,0512;106480000,0000;24,5184
;;;;;;106520000,0000;24,1230;106520000,0000;27,2610
;;;;;;106560000,0000;22,4280;106560000,0000;23,2028
;;;;;;106600000,0000;22,4312;106600000,0000;23,9972
;;;;;;106640000,0000;20,8704;106640000,0000;23,2092
;;;;;;106680000,0000;22,0491;106680000,0000;22,3074
;;;;;;106720000,0000;22,0523;106720000,0000;24,8040
;;;;;;106760000,0000;22,0555;106760000,0000;23,2188
;;;;;;106800000,0000;22,9638;106800000,0000;24,5440
;;;;;;106840000,0000;21,9318;106840000,0000;26,2555
;;;;;;106880000,0000;21,4143;106880000,0000;23,4888
;;;;;;106920000,0000;21,6779;106920000,0000;24,4214
;;;;;;106960000,0000;19,9910;106960000,0000;26,7817
;;;;;;107000000,0000;21,4239;107000000,0000;21,0314
;;;;;;107040000,0000;20,6401;107040000,0000;27,9372
;;;;;;107080000,0000;22,5997;107080000,0000;22,5997
;;;;;;107120000,0000;23,9066;107120000,0000;26,9226
;;;;;;107160000,0000;22,2157;107160000,0000;25,3700
;;;;;;107200000,0000;22,2189;107200000,0000;25,2410
;;;;;;107240000,0000;23,6497;107240000,0000;28,5897
;;;;;;107280000,0000;24,8488;107280000,0000;24,3180
;;;;;;107320000,0000;25,2506;107320000,0000;29,2266
;;;;;;107360000,0000;25,7765;107360000,0000;27,4543
;;;;;;107400000,0000;22,7535;107400000,0000;27,2013
;;;;;;107440000,0000;23,7979;107440000,0000;28,7318
;;;;;;107480000,0000;21,7227;107480000,0000;28,4808
;;;;;;107520000,0000;23,0213;107520000,0000;26,9546
;;;;;;107560000,0000;24,8712;107560000,0000;30,7019
;;;;;;107600000,0000;22,1227;107600000,0000;23,2860
;;;;;;107640000,0000;25,9290;107640000,0000;31,3449
;;;;;;107680000,0000;23,8171;107680000,0000;31,4783
;;;;;;107720000,0000;26,7144;107720000,0000;32,4068
;;;;;;107760000,0000;29,1357;107760000,0000;32,4100
;;;;;;107800000,0000;27,2333;107800000,0000;27,2333
;;;;;;107840000,0000;30,2037;107840000,0000;35,1660
;;;;;;107880000,0000;33,2026;107880000,0000;35,4275
;;;;;;107920000,0000;34,7860;107920000,0000;38,6685
;;;;;;107960000,0000;44,6651;107960000,0000;43,9146
;;;;;;108000000,0000;46,1428;108000000,0000;46,0329
;;;;;;108040000,0000;48,4522;108040000,0000;47,3723
;;;;;;108080000,0000;43,9243;108080000,0000;41,9190
;;;;;;108120000,0000;34,4156;108120000,0000;33,4842
;;;;;;108160000,0000;34,4188;108160000,0000;34,0202
;;;;;;108200000,0000;27,2653;108200000,0000;32,9679
;;;;;;108240000,0000;30,6302;108240000,0000;30,7563
;;;;;;108280000,0000;28,7990;108280000,0000;31,6585
;;;;;;108320000,0000;22,3085;108320000,0000;22,5688
;;;;;;108360000,0000;24,2702;108360000,0000;29,5701
;;;;;;108400000,0000;22,7053;108400000,0000;27,2813
;;;;;;108440000,0000;19,7311;108440000,0000;23,4814
;;;;;;108480000,0000;21,6725;108480000,0000;28,5608
;;;;;;108520000,0000;21,0208;108520000,0000;20,7585
;;;;;;108560000,0000;21,2864;108560000,0000;26,2630
;;;;;;108600000,0000;21,0272;108600000,0000;26,2662
;;;;;;108640000,0000;22,2059;108640000,0000;20,1254
;;;;;;108680000,0000;20,9014;108680000,0000;22,4674
;;;;;;108720000,0000;19,8796;108720000,0000;24,1668
;;;;;;108760000,0000;21,0400;108760000,0000;23,6392
;;;;;;108800000,0000;19,5057;108800000,0000;25,2368
;;;;;;108840000,0000;18,7015;108840000,0000;17,0766
;;;;;;108880000,0000;18,5685;108880000,0000;22,7437
;;;;;;108920000,0000;18,1649;108920000,0000;23,1334
;;;;;;108960000,0000;16,9499;108960000,0000;18,4406
;;;;;;109000000,0000;17,3598;109000000,0000;22,1046
;;;;;;109040000,0000;16,2689;109040000,0000;17,6335
;;;;;;109080000,0000;16,2721;109080000,0000;20,4148
;;;;;;109120000,0000;16,9627;109120000,0000;19,6594
;;;;;;109160000,0000;16,2785;109160000,0000;17,3726
;;;;;;109200000,0000;16,9691;109200000,0000;19,9180
;;;;;;109240000,0000;16,1466;109240000,0000;19,1362
;;;;;;109280000,0000;16,8392;109280000,0000;16,0095
;;;;;;109320000,0000;15,5917;109320000,0000;18,7399
;;;;;;109360000,0000;16,4348;109360000,0000;16,0159
;;;;;;109400000,0000;16,2977;109400000,0000;18,7463
;;;;;;109440000,0000;15,6013;109440000,0000;18,6133
;;;;;;109480000,0000;15,2018;109480000,0000;16,0255
;;;;;;109520000,0000;15,0708;109520000,0000;16,5879
;;;;;;109560000,0000;15,2082;109560000,0000;14,9418
;;;;;;109600000,0000;15,2114;109600000,0000;18,4918
;;;;;;109640000,0000;15,0804;109640000,0000;15,0804
;;;;;;109680000,0000;14,5507;109680000,0000;14,6850
;;;;;;109720000,0000;15,9043;109720000,0000;14,9546
;;;;;;109760000,0000;15,2242;109760000,0000;14,2907
;;;;;;109800000,0000;15,0932;109800000,0000;16,0511
;;;;;;109840000,0000;14,2971;109840000,0000;15,2306
;;;;;;109880000,0000;14,8332;109880000,0000;15,0996
;;;;;;109920000,0000;14,1693;109920000,0000;15,6397
;;;;;;109960000,0000;14,1693;109960000,0000;14,7042
;;;;;;110000000,0000;15,7864;110000000,0000;14,4421
;;;;;;110000000,0000;14,8428;110000000,0000;16,7626
;;;;;;110040000,0000;14,7146;110040000,0000;15,5138
;;;;;;110080000,0000;14,4501;110080000,0000;15,6541
;;;;;;110120000,0000;14,4542;110120000,0000;15,7985
;;;;;;110160000,0000;14,8589;110160000,0000;14,4582
;;;;;;110200000,0000;14,4623;110200000,0000;15,3978
;;;;;;110240000,0000;16,0913;110240000,0000;15,8106
;;;;;;110280000,0000;15,4059;110280000,0000;15,5381
;;;;;;110320000,0000;15,1416;110320000,0000;16,2398
;;;;;;110360000,0000;14,7471;110360000,0000;14,8793
;;;;;;110400000,0000;14,0821;110400000,0000;15,6867
;;;;;;110440000,0000;14,7553;110440000,0000;14,8875
;;;;;;110480000,0000;16,3946;110480000,0000;15,9757
;;;;;;110520000,0000;14,8958;110520000,0000;15,8395
;;;;;;110560000,0000;16,6836;110560000,0000;16,5433
;;;;;;110600000,0000;16,4071;110600000,0000;17,2308
;;;;;;110640000,0000;16,1327;110640000,0000;18,7237
;;;;;;110680000,0000;17,1029;110680000,0000;17,1029
;;;;;;110720000,0000;17,5139;110720000,0000;17,6502
;;;;;;110760000,0000;16,9751;110760000,0000;15,8647
;;;;;;110800000,0000;17,1157;110800000,0000;15,5924
;;;;;;110840000,0000;16,5728;110840000,0000;16,7132
;;;;;;110880000,0000;15,4687;110880000,0000;16,0178
;;;;;;110920000,0000;15,8818;110920000,0000;16,5814
;;;;;;110960000,0000;19,7014;110960000,0000;18,0805
;;;;;;111000000,0000;17,1371;111000000,0000;17,6801
;;;;;;111040000,0000;15,8947;111040000,0000;17,0052
;;;;;;111080000,0000;16,3201;111080000,0000;16,7390
;;;;;;111120000,0000;17,0139;111120000,0000;18,0978
;;;;;;111160000,0000;18,1022;111160000,0000;17,1545
;;;;;;111200000,0000;17,1589;111200000,0000;17,8361
;;;;;;111240000,0000;18,9245;111240000,0000;17,5700
;;;;;;111280000,0000;17,0314;111280000,0000;17,4381
;;;;;;111320000,0000;17,5788;111320000,0000;17,0358
;;;;;;111360000,0000;16,6294;111360000,0000;16,9060
;;;;;;111400000,0000;16,0746;111400000,0000;19,0764
;;;;;;111440000,0000;16,7786;111440000,0000;17,1854
;;;;;;111480000,0000;17,3261;111480000,0000;17,1899
;;;;;;111520000,0000;18,1421;111520000,0000;17,4648
;;;;;;111560000,0000;18,0103;111560000,0000;18,4170
;;;;;;111600000,0000;16,6563;111600000,0000;17,2033
;;;;;;111640000,0000;17,2079;111640000,0000;17,3441
;;;;;;111680000,0000;16,9419;111680000,0000;18,9736
;;;;;;111720000,0000;17,6237;111720000,0000;19,2466
;;;;;;111760000,0000;17,8987;111760000,0000;17,3577
;;;;;;111800000,0000;18,3100;111800000,0000;18,4443
;;;;;;111840000,0000;18,1784;111840000,0000;18,9919
;;;;;;111880000,0000;18,1830;111880000,0000;18,3192
;;;;;;111920000,0000;18,4581;111920000,0000;17,9171
