RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y)
;;;;;;152840000,0000;27,9641
;;;;;;152880000,0000;28,3478
;;;;;;152920000,0000;26,5269
;;;;;;152960000,0000;27,1770
;;;;;;153000000,0000;26,9139
;;;;;;153040000,0000;27,1715
;;;;;;153080000,0000;27,1687
;;;;;;153120000,0000;27,6845
;;;;;;153160000,0000;27,4235
;;;;;;153200000,0000;28,4558
;;;;;;153240000,0000;28,7113
;;;;;;153280000,0000;28,8366
;;;;;;153320000,0000;27,0217
;;;;;;153360000,0000;27,5395
;;;;;;153400000,0000;27,7949
;;;;;;153440000,0000;27,0131
;;;;;;153480000,0000;28,8223
;;;;;;153520000,0000;28,4330
;;;;;;153560000,0000;29,6117
;;;;;;153600000,0000;28,4272
;;;;;;153640000,0000;28,1660
;;;;;;153680000,0000;26,8655
;;;;;;153720000,0000;27,1229
;;;;;;153760000,0000;28,2853
;;;;;;153800000,0000;26,9868
;;;;;;153840000,0000;27,7628
;;;;;;153880000,0000;27,7598
;;;;;;153920000,0000;28,6618
;;;;;;153960000,0000;30,1150
;;;;;;154000000,0000;31,0353
;;;;;;154040000,0000;29,4439
;;;;;;154080000,0000;29,4409
;;;;;;154120000,0000;28,3885
;;;;;;154160000,0000;29,3026
;;;;;;154200000,0000;29,5640
;;;;;;154240000,0000;29,2965
;;;;;;154280000,0000;31,9231
;;;;;;154320000,0000;30,3520
;;;;;;154360000,0000;29,9503
;;;;;;154400000,0000;29,8150
;;;;;;154440000,0000;28,2337
;;;;;;154480000,0000;28,8794
;;;;;;154520000,0000;27,7109
;;;;;;154560000,0000;26,4062
;;;;;;154600000,0000;28,6097
;;;;;;154640000,0000;27,3131
;;;;;;154680000,0000;25,6138
;;;;;;154720000,0000;26,2615
;;;;;;154760000,0000;26,7830
;;;;;;154800000,0000;26,7799
;;;;;;154840000,0000;26,2520
;;;;;;154880000,0000;26,1166
;;;;;;154920000,0000;26,7703
;;;;;;154960000,0000;25,5916
;;;;;;155000000,0000;26,1070
;;;;;;155040000,0000;26,1038
;;;;;;155080000,0000;24,9494
;;;;;;155120000,0000;25,1983
;;;;;;155160000,0000;26,4884
;;;;;;155200000,0000;25,1915
;;;;;;155240000,0000;25,6945
;;;;;;155280000,0000;25,1846
;;;;;;155320000,0000;26,2121
;;;;;;155360000,0000;24,7992
;;;;;;155400000,0000;25,1738
;;;;;;155440000,0000;27,2467
;;;;;;155480000,0000;25,5468
;;;;;;155520000,0000;25,6692
;;;;;;155560000,0000;24,3842
;;;;;;155600000,0000;24,5147
;;;;;;155640000,0000;25,1515
;;;;;;155680000,0000;25,2737
;;;;;;155720000,0000;24,7655
;;;;;;155760000,0000;24,0946
;;;;;;155800000,0000;24,2249
;;;;;;155840000,0000;25,2582
;;;;;;155880000,0000;23,9485
;;;;;;155920000,0000;22,9968
;;;;;;155960000,0000;24,4795
;;;;;;156000000,0000;23,8023
;;;;;;156040000,0000;24,0667
;;;;;;156080000,0000;24,6016
;;;;;;156120000,0000;23,7902
;;;;;;156160000,0000;22,7021
;;;;;;156200000,0000;24,5894
;;;;;;156240000,0000;23,6416
;;;;;;156280000,0000;22,8240
;;;;;;156320000,0000;23,2266
;;;;;;156360000,0000;24,0339
;;;;;;156400000,0000;23,4908
;;;;;;156440000,0000;23,2141
;;;;;;156480000,0000;23,2099
;;;;;;156520000,0000;23,0714
;;;;;;156560000,0000;22,3900
;;;;;;156600000,0000;22,9268
;;;;;;156640000,0000;22,6520
;;;;;;156680000,0000;22,3773
;;;;;;156720000,0000;22,1026
;;;;;;156760000,0000;21,8258
;;;;;;156800000,0000;21,2704
;;;;;;156840000,0000;22,3603
;;;;;;156880000,0000;21,6788
;;;;;;156920000,0000;21,6746
;;;;;;156960000,0000;21,9408
;;;;;;157000000,0000;21,2491
;;;;;;157040000,0000;21,7960
;;;;;;157080000,0000;21,3809
;;;;;;157120000,0000;21,7874
;;;;;;157160000,0000;23,4102
;;;;;;157200000,0000;21,6447
;;;;;;157240000,0000;21,7746
;;;;;;157280000,0000;21,2192
;;;;;;157320000,0000;21,3552
;;;;;;157360000,0000;21,6276
;;;;;;157400000,0000;20,9277
;;;;;;157440000,0000;21,6190
;;;;;;157480000,0000;21,1978
;;;;;;157520000,0000;21,7447
;;;;;;157560000,0000;21,3296
;;;;;;157600000,0000;22,5497
;;;;;;157640000,0000;21,0425
;;;;;;157680000,0000;22,2707
;;;;;;157720000,0000;22,2664
;;;;;;157760000,0000;20,4684
;;;;;;157800000,0000;21,8512
;;;;;;157840000,0000;20,7406
;;;;;;157880000,0000;22,7905
;;;;;;157920000,0000;20,0488
;;;;;;157960000,0000;20,5876
;;;;;;158000000,0000;21,2830
;;;;;;158040000,0000;21,0002
;;;;;;158080000,0000;20,0320
;;;;;;158120000,0000;20,8515
;;;;;;158160000,0000;22,4906
;;;;;;158200000,0000;21,6729
;;;;;;158240000,0000;21,2579
;;;;;;158280000,0000;20,5542
;;;;;;158320000,0000;21,6604
;;;;;;158360000,0000;22,1993
;;;;;;158400000,0000;21,1010
;;;;;;158440000,0000;21,5138
;;;;;;158480000,0000;21,6439
;;;;;;158520000,0000;20,5294
;;;;;;158560000,0000;20,5253
;;;;;;158600000,0000;20,9422
;;;;;;158640000,0000;19,8399
;;;;;;158680000,0000;21,3531
;;;;;;158720000,0000;21,3490
;;;;;;158760000,0000;20,7857
;;;;;;158800000,0000;21,7477
;;;;;;158840000,0000;21,4732
;;;;;;158880000,0000;20,6333
;;;;;;158920000,0000;21,4652
;;;;;;158960000,0000;20,2085
;;;;;;159000000,0000;21,5915
;;;;;;159040000,0000;20,8981
;;;;;;159080000,0000;21,3131
;;;;;;159120000,0000;20,8902
;;;;;;159160000,0000;21,9825
;;;;;;159200000,0000;22,7921
;;;;;;159240000,0000;21,7042
;;;;;;159280000,0000;21,4299
;;;;;;159320000,0000;21,2898
;;;;;;159360000,0000;21,4222
;;;;;;159400000,0000;20,5825
;;;;;;159440000,0000;20,9976
;;;;;;159480000,0000;20,8555
;;;;;;159520000,0000;21,2707
;;;;;;159560000,0000;21,8099
;;;;;;159600000,0000;21,6699
;;;;;;159640000,0000;20,4194
;;;;;;159680000,0000;21,2556
;;;;;;159720000,0000;20,1354
;;;;;;159760000,0000;21,3845
;;;;;;159800000,0000;21,7876
;;;;;;159840000,0000;20,9602
;;;;;;159880000,0000;21,3735
;;;;;;159920000,0000;21,7766
;;;;;;159960000,0000;20,3900
;;;;;;160000000,0000;21,6331
;;;;;;160040000,0000;21,2227
;;;;;;160080000,0000;21,0788
;;;;;;160120000,0000;21,2156
;;;;;;160160000,0000;21,2120
;;;;;;160200000,0000;21,6152
;;;;;;160240000,0000;21,2049
;;;;;;160280000,0000;21,7443
;;;;;;160320000,0000;21,6045
;;;;;;160360000,0000;21,1942
;;;;;;160400000,0000;21,4612
;;;;;;160440000,0000;21,3234
;;;;;;160480000,0000;21,7266
;;;;;;160520000,0000;21,9936
;;;;;;160560000,0000;21,9901
;;;;;;160600000,0000;21,8503
;;;;;;160640000,0000;20,7506
;;;;;;160680000,0000;20,8854
;;;;;;160720000,0000;21,0223
;;;;;;160760000,0000;21,0188
;;;;;;160800000,0000;21,4261
;;;;;;160840000,0000;20,0356
;;;;;;160880000,0000;20,5894
;;;;;;160920000,0000;21,8225
;;;;;;160960000,0000;21,0015
;;;;;;161000000,0000;20,0218
;;;;;;161040000,0000;20,4353
;;;;;;161080000,0000;22,0812
;;;;;;161120000,0000;21,2643
;;;;;;161160000,0000;20,2847
;;;;;;161200000,0000;20,7023
;;;;;;161240000,0000;22,4723
;;;;;;161280000,0000;20,6955
;;;;;;161320000,0000;20,6921
;;;;;;161360000,0000;21,2439
;;;;;;161400000,0000;20,2643
;;;;;;161440000,0000;21,1009
;;;;;;161480000,0000;19,8488
;;;;;;161520000,0000;20,8135
;;;;;;161560000,0000;19,7079
;;;;;;161600000,0000;20,8068
;;;;;;161640000,0000;19,7012
;;;;;;161680000,0000;20,9405
;;;;;;161720000,0000;20,5182
;;;;;;161760000,0000;20,7935
;;;;;;161800000,0000;19,9543
;;;;;;161840000,0000;21,6105
;;;;;;161880000,0000;21,0642
;;;;;;161920000,0000;20,0807
;;;;;;161960000,0000;20,3580
;;;;;;162000000,0000;21,7316
;;;;;;162040000,0000;20,3515
;;;;;;162080000,0000;20,4885
;;;;;;162120000,0000;20,7639
;;;;;;162160000,0000;20,3417
;;;;;;162200000,0000;21,7153
;;;;;;162240000,0000;21,1710
;;;;;;162280000,0000;20,3319
;;;;;;162320000,0000;20,7477
;;;;;;162360000,0000;20,1852
;;;;;;162400000,0000;20,4626
;;;;;;162440000,0000;21,1549
;;;;;;162480000,0000;19,4983
;;;;;;162520000,0000;20,3126
;;;;;;162560000,0000;19,3597
;;;;;;162600000,0000;20,4466
;;;;;;162640000,0000;20,1628
;;;;;;162680000,0000;20,0192
;;;;;;162720000,0000;20,9963
;;;;;;162760000,0000;19,8767
;;;;;;162800000,0000;20,1501
;;;;;;162840000,0000;20,5679
;;;;;;162880000,0000;20,1438
;;;;;;162920000,0000;19,8641
;;;;;;162960000,0000;20,4182
;;;;;;163000000,0000;20,2747
;;;;;;163040000,0000;20,2716
;;;;;;163080000,0000;21,1044
;;;;;;163120000,0000;21,9148
;;;;;;163160000,0000;20,9619
;;;;;;163200000,0000;20,5399
;;;;;;163240000,0000;19,4386
;;;;;;163280000,0000;20,6720
;;;;;;163320000,0000;19,8331
;;;;;;163360000,0000;19,1629
;;;;;;163400000,0000;20,9435
;;;;;;163440000,0000;20,2408
;;;;;;163480000,0000;20,6567
;;;;;;163520000,0000;19,6856
;;;;;;163560000,0000;22,4220
;;;;;;163600000,0000;20,0883
;;;;;;163640000,0000;20,3660
;;;;;;163680000,0000;20,6416
;;;;;;163720000,0000;20,7789
;;;;;;163760000,0000;20,6356
;;;;;;163800000,0000;19,6645
;;;;;;163840000,0000;20,4913
;;;;;;163880000,0000;20,0673
;;;;;;163920000,0000;20,4853
;;;;;;163960000,0000;21,0376
;;;;;;164000000,0000;19,6496
;;;;;;164040000,0000;19,5124
;;;;;;164080000,0000;20,1928
;;;;;;164120000,0000;19,7730
;;;;;;164160000,0000;19,9063
;;;;;;164200000,0000;19,9034
;;;;;;164240000,0000;19,4978
;;;;;;164280000,0000;19,7613
;;;;;;164320000,0000;20,3156
;;;;;;164360000,0000;20,1724
;;;;;;164400000,0000;19,4861
;;;;;;164440000,0000;18,4155
;;;;;;164480000,0000;18,6790
;;;;;;164520000,0000;19,6117
;;;;;;164560000,0000;20,7172
;;;;;;164600000,0000;19,6059
;;;;;;164640000,0000;20,2925
;;;;;;164680000,0000;20,5683
;;;;;;164720000,0000;20,2868
;;;;;;164760000,0000;21,7930
;;;;;;164800000,0000;19,4575
;;;;;;164840000,0000;19,5889
;;;;;;164880000,0000;20,2755
;;;;;;164920000,0000;20,1323
;;;;;;164960000,0000;19,5804
;;;;;;165000000,0000;19,9864
;;;;;;165040000,0000;19,5748
;;;;;;165080000,0000;20,8208
;;;;;;165120000,0000;21,0885
;;;;;;165160000,0000;20,9515
;;;;;;165200000,0000;21,8964
;;;;;;165240000,0000;21,0802
;;;;;;165280000,0000;20,5262
;;;;;;165320000,0000;20,3852
;;;;;;165360000,0000;20,6611
;;;;;;165400000,0000;19,6821
;;;;;;165440000,0000;20,2366
;;;;;;165480000,0000;20,6529
;;;;;;165520000,0000;19,2733
;;;;;;165560000,0000;20,5071
;;;;;;165600000,0000;20,5044
;;;;;;165640000,0000;19,9424
;;;;;;165680000,0000;18,5954
;;;;;;165720000,0000;18,9934
;;;;;;165760000,0000;19,2571
;;;;;;165800000,0000;19,2544
;;;;;;165840000,0000;19,1196
;;;;;;165880000,0000;19,3834
;;;;;;165920000,0000;19,5149
;;;;;;165960000,0000;19,1116
;;;;;;166000000,0000;18,5741
;;;;;;166040000,0000;19,6392
;;;;;;166080000,0000;18,9695
;;;;;;166120000,0000;18,8347
;;;;;;166160000,0000;19,0985
;;;;;;166200000,0000;19,4965
;;;;;;166240000,0000;19,7624
;;;;;;166280000,0000;18,8242
;;;;;;166320000,0000;18,6874
;;;;;;166360000,0000;18,9512
;;;;;;166400000,0000;18,0131
;;;;;;166440000,0000;18,1448
;;;;;;166480000,0000;18,1422
;;;;;;166520000,0000;18,5403
;;;;;;166560000,0000;18,8062
;;;;;;166600000,0000;18,6695
;;;;;;166640000,0000;18,5327
;;;;;;166680000,0000;19,0650
;;;;;;166720000,0000;19,4631
;;;;;;166760000,0000;18,7936
;;;;;;166800000,0000;20,4262
;;;;;;166840000,0000;19,5878
;;;;;;166880000,0000;19,3189
;;;;;;166920000,0000;19,0499
;;;;;;166960000,0000;18,7810
;;;;;;167000000,0000;18,7786
;;;;;;167040000,0000;19,1747
;;;;;;167080000,0000;19,7091
;;;;;;167120000,0000;19,0376
;;;;;;167160000,0000;19,8445
;;;;;;167200000,0000;18,2314
;;;;;;167240000,0000;18,7638
;;;;;;167280000,0000;19,9775
;;;;;;167320000,0000;19,4260
;;;;;;167360000,0000;20,2533
;;;;;;167400000,0000;19,0205
;;;;;;167440000,0000;18,8839
;;;;;;167480000,0000;18,8815
;;;;;;167520000,0000;19,0133
;;;;;;167560000,0000;18,2096
;;;;;;167600000,0000;21,0646
;;;;;;167640000,0000;19,9559
;;;;;;167680000,0000;19,2702
;;;;;;167720000,0000;19,1336
;;;;;;167760000,0000;18,4641
;;;;;;167800000,0000;18,1954
;;;;;;167840000,0000;20,2247
;;;;;;167880000,0000;19,3926
;;;;;;167920000,0000;19,2561
;;;;;;167960000,0000;19,5201
;;;;;;168000000,0000;20,2154
;;;;;;168040000,0000;22,3932
;;;;;;168080000,0000;19,5132
;;;;;;168120000,0000;18,7116
;;;;;;168160000,0000;19,2422
;;;;;;168200000,0000;19,1057
;;;;;;168240000,0000;19,7806
;;;;;;168280000,0000;20,4779
;;;;;;168320000,0000;19,0988
;;;;;;168360000,0000;18,4295
;;;;;;168400000,0000;20,4711
;;;;;;168440000,0000;19,0920
;;;;;;168480000,0000;19,4904
;;;;;;168520000,0000;19,0876
;;;;;;168560000,0000;19,4860
;;;;;;168600000,0000;19,0831
;;;;;;168640000,0000;19,8984
;;;;;;168680000,0000;18,8122
;;;;;;168720000,0000;19,8940
;;;;;;168760000,0000;18,8078
;;;;;;168800000,0000;21,6732
;;;;;;168840000,0000;19,3383
;;;;;;168880000,0000;19,0677
;;;;;;168920000,0000;20,5827
;;;;;;168960000,0000;19,1976
;;;;;;169000000,0000;19,3296
;;;;;;169040000,0000;21,2534
;;;;;;169080000,0000;20,0148
;;;;;;169120000,0000;18,7883
;;;;;;169160000,0000;20,0105
;;;;;;169200000,0000;20,2870
;;;;;;169240000,0000;21,1085
;;;;;;169280000,0000;20,2827
;;;;;;169320000,0000;19,0441
;;;;;;169360000,0000;19,8596
;;;;;;169400000,0000;21,1001
;;;;;;169440000,0000;20,2743
;;;;;;169480000,0000;19,9936
;;;;;;169520000,0000;21,9053
;;;;;;169560000,0000;21,9032
;;;;;;169600000,0000;21,9011
;;;;;;169640000,0000;22,1696
;;;;;;169680000,0000;22,4400
;;;;;;169720000,0000;24,4026
;;;;;;169760000,0000;23,1091
;;;;;;169800000,0000;22,8386
;;;;;;169840000,0000;22,0251
;;;;;;169880000,0000;21,8868
;;;;;;169920000,0000;20,1114
;;;;;;169960000,0000;20,2497
;;;;;;170000000,0000;19,5461
;;;;;;170000000,0000;21,2036
;;;;;;170040000,0000;21,7430
;;;;;;170080000,0000;21,4729
;;;;;;170120000,0000;20,3812
;;;;;;170160000,0000;20,7904
;;;;;;170200000,0000;22,6863
;;;;;;170240000,0000;22,5485
;;;;;;170280000,0000;19,3986
;;;;;;170320000,0000;19,8139
;;;;;;170360000,0000;18,8626
;;;;;;170400000,0000;21,0534
;;;;;;170440000,0000;20,2281
;;;;;;170480000,0000;19,8075
;;;;;;170520000,0000;19,9463
;;;;;;170560000,0000;20,6402
;;;;;;170600000,0000;20,2217
;;;;;;170640000,0000;19,6608
;;;;;;170680000,0000;20,2185
;;;;;;170720000,0000;20,3572
;;;;;;170760000,0000;19,7963
;;;;;;170800000,0000;22,9308
;;;;;;170840000,0000;19,7931
;;;;;;170880000,0000;21,5751
;;;;;;170920000,0000;21,4393
;;;;;;170960000,0000;19,3714
;;;;;;171000000,0000;20,3460
;;;;;;171040000,0000;20,3444
;;;;;;171080000,0000;19,7835
;;;;;;171120000,0000;19,5013
;;;;;;171160000,0000;20,3396
;;;;;;171200000,0000;21,2918
;;;;;;171240000,0000;22,1017
;;;;;;171280000,0000;22,1001
;;;;;;171320000,0000;21,8280
;;;;;;171360000,0000;19,7723
;;;;;;171400000,0000;20,8771
;;;;;;171440000,0000;20,0498
;;;;;;171480000,0000;20,4671
;;;;;;171520000,0000;20,3252
;;;;;;171560000,0000;18,5482
;;;;;;171600000,0000;20,3220
;;;;;;171640000,0000;20,5970
;;;;;;171680000,0000;20,4591
;;;;;;171720000,0000;19,3410
;;;;;;171760000,0000;20,1753
;;;;;;171800000,0000;19,4741
;;;;;;171840000,0000;19,6128
;;;;;;171880000,0000;20,3108
;;;;;;171920000,0000;19,6096
;;;;;;171960000,0000;20,9910
;;;;;;172000000,0000;20,0274
;;;;;;172040000,0000;21,1220
;;;;;;172080000,0000;21,1204
;;;;;;172120000,0000;20,7120
;;;;;;172160000,0000;20,2996
;;;;;;172200000,0000;20,4383
;;;;;;172240000,0000;19,5968
;;;;;;172280000,0000;20,2948
;;;;;;172320000,0000;19,5936
;;;;;;172360000,0000;19,5920
;;;;;;172400000,0000;19,0474
;;;;;;172440000,0000;19,4485
;;;;;;172480000,0000;20,6976
;;;;;;172520000,0000;19,4453
;;;;;;172560000,0000;20,5602
;;;;;;172600000,0000;21,2358
;;;;;;172640000,0000;19,1720
;;;;;;172680000,0000;20,1385
;;;;;;172720000,0000;19,9986
;;;;;;172760000,0000;19,8567
;;;;;;172800000,0000;25,3218
;;;;;;172840000,0000;23,3881
;;;;;;172880000,0000;21,4951
;;;;;;172920000,0000;20,4095
;;;;;;172960000,0000;19,8487
;;;;;;173000000,0000;20,6768
;;;;;;173040000,0000;19,8455
;;;;;;173080000,0000;19,8439
;;;;;;173120000,0000;21,2150
;;;;;;173160000,0000;19,4197
;;;;;;173200000,0000;18,6148
;;;;;;173240000,0000;18,7474
;;;;;;173280000,0000;20,3951
;;;;;;173320000,0000;20,1129
;;;;;;173360000,0000;18,4762
;;;;;;173400000,0000;18,7410
;;;;;;173440000,0000;19,6891
;;;;;;173480000,0000;18,4714
;;;;;;173520000,0000;19,9666
;;;;;;173560000,0000;19,4037
;;;;;;173600000,0000;19,4021
;;;;;;173640000,0000;20,1001
;;;;;;173680000,0000;19,9602
;;;;;;173720000,0000;19,5376
;;;;;;173760000,0000;18,1917
;;;;;;173800000,0000;18,8572
;;;;;;173840000,0000;20,3727
;;;;;;173880000,0000;18,8540
;;;;;;173920000,0000;19,1208
;;;;;;173960000,0000;19,2514
;;;;;;174000000,0000;18,8492
;;;;;;174040000,0000;19,6651
;;;;;;174080000,0000;18,9802
;;;;;;174120000,0000;19,1128
;;;;;;174160000,0000;19,1112
;;;;;;174200000,0000;20,0777
;;;;;;174240000,0000;20,7635
;;;;;;174280000,0000;19,7959
;;;;;;174320000,0000;18,7042
;;;;;;174360000,0000;18,3019
;;;;;;174400000,0000;19,5104
;;;;;;174440000,0000;18,6994
;;;;;;174480000,0000;20,2068
;;;;;;174520000,0000;18,5620
;;;;;;174560000,0000;18,6946
;;;;;;174600000,0000;18,4266
;;;;;;174640000,0000;18,5572
;;;;;;174680000,0000;18,4234
;;;;;;174720000,0000;18,1533
;;;;;;174760000,0000;19,2194
;;;;;;174800000,0000;19,0856
;;;;;;174840000,0000;19,0840
;;;;;;174880000,0000;18,9482
;;;;;;174920000,0000;19,0808
;;;;;;174960000,0000;19,0792
;;;;;;175000000,0000;18,4106
;;;;;;175040000,0000;18,4090
;;;;;;175080000,0000;19,3429
;;;;;;175120000,0000;19,9026
;;;;;;175160000,0000;19,2034
;;;;;;175200000,0000;18,5348
;;;;;;175240000,0000;17,4654
;;;;;;175280000,0000;18,2651
;;;;;;175320000,0000;17,8629
;;;;;;175360000,0000;20,3119
;;;;;;175400000,0000;18,7932
;;;;;;175440000,0000;18,5252
;;;;;;175480000,0000;19,3269
;;;;;;175520000,0000;18,5219
;;;;;;175560000,0000;17,5848
;;;;;;175600000,0000;17,8517
;;;;;;175640000,0000;18,5172
;;;;;;175680000,0000;18,5155
;;;;;;175720000,0000;18,6482
;;;;;;175760000,0000;19,1794
;;;;;;175800000,0000;19,4544
;;;;;;175840000,0000;17,8421
;;;;;;175880000,0000;19,1746
;;;;;;175920000,0000;18,5060
;;;;;;175960000,0000;18,5043
;;;;;;176000000,0000;18,6370
;;;;;;176040000,0000;19,8658
;;;;;;176080000,0000;18,9002
;;;;;;176120000,0000;18,3658
;;;;;;176160000,0000;19,7207
;;;;;;176200000,0000;19,0296
;;;;;;176240000,0000;19,9961
;;;;;;176280000,0000;19,7159
;;;;;;176320000,0000;18,3578
;;;;;;176360000,0000;18,8890
;;;;;;176400000,0000;18,6210
;;;;;;176440000,0000;19,1522
;;;;;;176480000,0000;18,7500
;;;;;;176520000,0000;18,7484
;;;;;;176560000,0000;19,1474
;;;;;;176600000,0000;19,0136
;;;;;;176640000,0000;19,7015
;;;;;;176680000,0000;18,0749
;;;;;;176720000,0000;19,4176
;;;;;;176760000,0000;18,8730
;;;;;;176800000,0000;19,0056
;;;;;;176840000,0000;18,2027
;;;;;;176880000,0000;19,4112
;;;;;;176920000,0000;19,6903
;;;;;;176960000,0000;19,6887
;;;;;;177000000,0000;19,2661
;;;;;;177040000,0000;19,1282
;;;;;;177080000,0000;19,5435
;;;;;;177120000,0000;20,2415
;;;;;;177160000,0000;20,2399
;;;;;;177200000,0000;20,2383
;;;;;;177240000,0000;21,0502
;;;;;;177280000,0000;19,2549
;;;;;;177320000,0000;19,1170
;;;;;;177360000,0000;19,5323
;;;;;;177400000,0000;19,3904
;;;;;;177440000,0000;19,9481
;;;;;;177480000,0000;19,8082
;;;;;;177520000,0000;18,8426
;;;;;;177560000,0000;19,1074
;;;;;;177600000,0000;19,8034
;;;;;;177640000,0000;19,5211
;;;;;;177680000,0000;18,3034
;;;;;;177720000,0000;18,1675
;;;;;;177760000,0000;18,6988
;;;;;;177800000,0000;19,9337
;;;;;;177840000,0000;19,7938
;;;;;;177880000,0000;18,8282
;;;;;;177920000,0000;19,0930
;;;;;;177960000,0000;18,4244
;;;;;;178000000,0000;18,4228
;;;;;;178040000,0000;18,4212
;;;;;;178080000,0000;18,6860
;;;;;;178120000,0000;19,2213
;;;;;;178160000,0000;18,5506
;;;;;;178200000,0000;19,7794
;;;;;;178240000,0000;18,8138
;;;;;;178280000,0000;19,0786
;;;;;;178320000,0000;20,7366
;;;;;;178360000,0000;18,9432
;;;;;;178400000,0000;19,9097
;;;;;;178440000,0000;19,2085
;;;;;;178480000,0000;18,6700
;;;;;;178520000,0000;19,6263
;;;;;;178560000,0000;20,0436
;;;;;;178600000,0000;20,3186
;;;;;;178640000,0000;19,0642
;;;;;;178680000,0000;20,5859
;;;;;;178720000,0000;20,8548
;;;;;;178760000,0000;19,6167
;;;;;;178800000,0000;20,0340
;;;;;;178840000,0000;20,1727
;;;;;;178880000,0000;20,4416
;;;;;;178920000,0000;19,4699
;;;;;;178960000,0000;20,0276
;;;;;;179000000,0000;20,0260
;;;;;;179040000,0000;19,8841
;;;;;;179080000,0000;19,3232
;;;;;;179120000,0000;19,1813
;;;;;;179160000,0000;19,0434
;;;;;;179200000,0000;18,3748
;;;;;;179240000,0000;18,9080
;;;;;;179280000,0000;19,5959
;;;;;;179320000,0000;19,0370
;;;;;;179360000,0000;18,3684
;;;;;;179400000,0000;19,3104
;;;;;;179440000,0000;19,0322
;;;;;;179480000,0000;18,8984
;;;;;;179520000,0000;20,6886
;;;;;;179560000,0000;19,0274
;;;;;;179600000,0000;19,4427
;;;;;;179640000,0000;18,7578
;;;;;;179680000,0000;20,5459
;;;;;;179720000,0000;20,2738
;;;;;;179760000,0000;20,6790
;;;;;;179800000,0000;22,1661
;;;;;;179840000,0000;22,9739
;;;;;;179880000,0000;22,9723
;;;;;;179920000,0000;24,9048
;;;;;;179960000,0000;24,3785
;;;;;;180000000,0000;27,7692
;;;;;;180040000,0000;26,9760
;;;;;;180080000,0000;24,6352
;;;;;;180120000,0000;25,8087
;;;;;;180160000,0000;20,3887
;;;;;;180200000,0000;23,4718
;;;;;;180240000,0000;22,6847
;;;;;;180280000,0000;20,1119
;;;;;;180320000,0000;21,0595
;;;;;;180360000,0000;21,1916
;;;;;;180400000,0000;19,4058
;;;;;;180440000,0000;21,4577
;;;;;;180480000,0000;18,5839
;;;;;;180520000,0000;19,8182
;;;;;;180560000,0000;19,2567
;;;;;;180600000,0000;19,6754
;;;;;;180640000,0000;19,9518
;;;;;;180680000,0000;18,9733
;;;;;;180720000,0000;19,6686
;;;;;;180760000,0000;20,8987
;;;;;;180800000,0000;20,0829
;;;;;;180840000,0000;20,2168
;;;;;;180880000,0000;19,5190
;;;;;;180920000,0000;20,4826
;;;;;;180960000,0000;19,9332
;;;;;;181000000,0000;20,4779
;;;;;;181040000,0000;22,7757
;;;;;;181080000,0000;21,0161
;;;;;;181120000,0000;20,8774
;;;;;;181160000,0000;22,2295
;;;;;;181200000,0000;25,8756
;;;;;;181240000,0000;25,3546
;;;;;;181280000,0000;24,4349
;;;;;;181320000,0000;24,9592
;;;;;;181360000,0000;24,5621
;;;;;;181400000,0000;24,8220
;;;;;;181440000,0000;25,0819
;;;;;;181480000,0000;25,0794
;;;;;;181520000,0000;25,8558
;;;;;;181560000,0000;26,2438
;;;;;;181600000,0000;26,6277
;;;;;;181640000,0000;25,8483
;;;;;;181680000,0000;27,2734
;;;;;;181720000,0000;26,2337
;;;;;;181760000,0000;25,9708
;;;;;;181800000,0000;25,1893
;;;;;;181840000,0000;25,3169
;;;;;;181880000,0000;25,1842
;;;;;;181920000,0000;25,5721
;;;;;;181960000,0000;25,5695
;;;;;;182000000,0000;24,9162
;;;;;;182040000,0000;25,1739
;;;;;;182080000,0000;24,9110
;;;;;;182120000,0000;24,5139
;;;;;;182160000,0000;24,1168
;;;;;;182200000,0000;24,5087
;;;;;;182240000,0000;23,9814
;;;;;;182280000,0000;24,3713
;;;;;;182320000,0000;23,2176
;;;;;;182360000,0000;24,2360
;;;;;;182400000,0000;25,4109
;;;;;;182440000,0000;25,0178
;;;;;;182480000,0000;24,4905
;;;;;;182520000,0000;25,4031
;;;;;;182560000,0000;26,1794
;;;;;;182600000,0000;25,1376
;;;;;;182640000,0000;24,6123
;;;;;;182680000,0000;24,3453
;;;;;;182720000,0000;23,9502
;;;;;;182760000,0000;22,2617
;;;;;;182800000,0000;23,1865
;;;;;;182840000,0000;25,1220
;;;;;;182880000,0000;27,0637
;;;;;;182920000,0000;30,4758
;;;;;;182960000,0000;31,1118
;;;;;;183000000,0000;30,8570
;;;;;;183040000,0000;31,3609
;;;;;;183080000,0000;33,9554
;;;;;;183120000,0000;35,6347
;;;;;;183160000,0000;36,2891
;;;;;;183200000,0000;33,2766
;;;;;;183240000,0000;32,1127
;;;;;;183280000,0000;30,1964
;;;;;;183320000,0000;28,6300
;;;;;;183360000,0000;28,7596
;;;;;;183400000,0000;31,2118
;;;;;;183440000,0000;31,8459
;;;;;;183480000,0000;32,9884
;;;;;;183520000,0000;35,6094
;;;;;;183560000,0000;35,8713
;;;;;;183600000,0000;36,7819
