RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y)
;;;;;;923880000,0000;29,1865
;;;;;;923920000,0000;28,7663
;;;;;;923960000,0000;28,7671
;;;;;;924000000,0000;29,1888
;;;;;;924040000,0000;29,1896
;;;;;;924080000,0000;29,3287
;;;;;;924120000,0000;29,3294
;;;;;;924160000,0000;28,3621
;;;;;;924200000,0000;28,2286
;;;;;;924240000,0000;29,6123
;;;;;;924280000,0000;28,7732
;;;;;;924320000,0000;30,1569
;;;;;;924360000,0000;28,7747
;;;;;;924400000,0000;29,1964
;;;;;;924440000,0000;28,3674
;;;;;;924480000,0000;28,9172
;;;;;;924520000,0000;29,6176
;;;;;;924560000,0000;28,7784
;;;;;;924600000,0000;28,7791
;;;;;;924640000,0000;29,0605
;;;;;;924680000,0000;29,7568
;;;;;;924720000,0000;28,2383
;;;;;;924760000,0000;28,1048
;;;;;;924800000,0000;28,5062
;;;;;;924840000,0000;29,8939
;;;;;;924880000,0000;27,9748
;;;;;;924920000,0000;29,0656
;;;;;;924960000,0000;27,8420
;;;;;;925000000,0000;30,9808
;;;;;;925040000,0000;29,0678
;;;;;;925080000,0000;29,6278
;;;;;;925120000,0000;28,6482
;;;;;;925160000,0000;30,7132
;;;;;;925200000,0000;29,3493
;;;;;;925240000,0000;29,9011
;;;;;;925280000,0000;29,4910
;;;;;;925320000,0000;30,0388
;;;;;;925360000,0000;29,2138
;;;;;;925400000,0000;30,9879
;;;;;;925440000,0000;30,5839
;;;;;;925480000,0000;29,9053
;;;;;;925520000,0000;30,3128
;;;;;;925560000,0000;30,9907
;;;;;;925600000,0000;33,7552
;;;;;;925640000,0000;37,2804
;;;;;;925680000,0000;43,2542
;;;;;;925720000,0000;48,8660
;;;;;;925760000,0000;50,5059
;;;;;;925800000,0000;49,8822
;;;;;;925840000,0000;49,3785
;;;;;;925880000,0000;48,9968
;;;;;;925920000,0000;45,6052
;;;;;;925960000,0000;39,6551
;;;;;;926000000,0000;33,2515
;;;;;;926040000,0000;30,5941
;;;;;;926080000,0000;30,3223
;;;;;;926120000,0000;29,6457
;;;;;;926160000,0000;30,0531
;;;;;;926200000,0000;30,0537
;;;;;;926240000,0000;30,4612
;;;;;;926280000,0000;29,9188
;;;;;;926320000,0000;30,5987
;;;;;;926360000,0000;29,0903
;;;;;;926400000,0000;30,4638
;;;;;;926440000,0000;29,9214
;;;;;;926480000,0000;28,8116
;;;;;;926520000,0000;30,6020
;;;;;;926560000,0000;30,6026
;;;;;;926600000,0000;31,2785
;;;;;;926640000,0000;30,6039
;;;;;;926680000,0000;30,7388
;;;;;;926720000,0000;32,2261
;;;;;;926760000,0000;34,0368
;;;;;;926800000,0000;34,3018
;;;;;;926840000,0000;35,4738
;;;;;;926880000,0000;33,3940
;;;;;;926920000,0000;32,6340
;;;;;;926960000,0000;33,3952
;;;;;;927000000,0000;33,7782
;;;;;;927040000,0000;33,1423
;;;;;;927080000,0000;33,6493
;;;;;;927120000,0000;31,2867
;;;;;;927160000,0000;30,7464
;;;;;;927200000,0000;30,3402
;;;;;;927240000,0000;32,6390
;;;;;;927280000,0000;35,0923
;;;;;;927320000,0000;39,8051
;;;;;;927360000,0000;40,8307
;;;;;;927400000,0000;40,9595
;;;;;;927440000,0000;40,9601
;;;;;;927480000,0000;40,7065
;;;;;;927520000,0000;39,9383
;;;;;;927560000,0000;36,2619
;;;;;;927600000,0000;35,2273
;;;;;;927640000,0000;33,4057
;;;;;;927680000,0000;33,6585
;;;;;;927720000,0000;32,5121
;;;;;;927760000,0000;29,6715
;;;;;;927800000,0000;29,9426
;;;;;;927840000,0000;30,4862
;;;;;;927880000,0000;29,2544
;;;;;;927920000,0000;30,8921
;;;;;;927960000,0000;30,7585
;;;;;;928000000,0000;31,0296
;;;;;;928040000,0000;31,5732
;;;;;;928080000,0000;31,1670
;;;;;;928120000,0000;31,3019
;;;;;;928160000,0000;30,3547
;;;;;;928200000,0000;30,8963
;;;;;;928240000,0000;31,3036
;;;;;;928280000,0000;30,3565
;;;;;;928320000,0000;31,5773
;;;;;;928360000,0000;32,3873
;;;;;;928400000,0000;35,7578
;;;;;;928440000,0000;42,4962
;;;;;;928480000,0000;49,5458
;;;;;;928520000,0000;55,8896
;;;;;;928560000,0000;58,6256
;;;;;;928600000,0000;59,8688
;;;;;;928640000,0000;59,7615
;;;;;;928680000,0000;57,8870
;;;;;;928720000,0000;54,3753
;;;;;;928760000,0000;47,8842
;;;;;;928800000,0000;40,5999
;;;;;;928840000,0000;35,7642
;;;;;;928880000,0000;34,7255
;;;;;;928920000,0000;34,7261
;;;;;;928960000,0000;34,9870
;;;;;;929000000,0000;35,7664
;;;;;;929040000,0000;35,6369
;;;;;;929080000,0000;36,6706
;;;;;;929120000,0000;34,7289
;;;;;;929160000,0000;32,7954
;;;;;;929200000,0000;29,6924
;;;;;;929240000,0000;33,1748
;;;;;;929280000,0000;36,5452
;;;;;;929320000,0000;41,2417
;;;;;;929360000,0000;42,9059
;;;;;;929400000,0000;42,6380
;;;;;;929440000,0000;42,7708
;;;;;;929480000,0000;43,5828
;;;;;;929520000,0000;40,9903
;;;;;;929560000,0000;38,4039
;;;;;;929600000,0000;35,6447
;;;;;;929640000,0000;35,3869
;;;;;;929680000,0000;35,7759
;;;;;;929720000,0000;34,7373
;;;;;;929760000,0000;31,4614
;;;;;;929800000,0000;30,3780
;;;;;;929840000,0000;30,6511
;;;;;;929880000,0000;30,5154
;;;;;;929920000,0000;31,5999
;;;;;;929960000,0000;29,5626
;;;;;;930000000,0000;31,0580
;;;;;;930040000,0000;29,5637
;;;;;;930080000,0000;29,4239
;;;;;;930120000,0000;29,9756
;;;;;;930160000,0000;30,1124
;;;;;;930200000,0000;30,5197
;;;;;;930240000,0000;29,5664
;;;;;;930280000,0000;30,3845
;;;;;;930320000,0000;29,9783
;;;;;;930360000,0000;31,0628
;;;;;;930400000,0000;31,6064
;;;;;;930440000,0000;30,3867
;;;;;;930480000,0000;29,5696
;;;;;;930520000,0000;30,5240
;;;;;;930560000,0000;29,9815
;;;;;;930600000,0000;30,9298
;;;;;;930640000,0000;30,5256
;;;;;;930680000,0000;29,5723
;;;;;;930720000,0000;29,9836
;;;;;;930760000,0000;29,2947
;;;;;;930800000,0000;29,4335
;;;;;;930840000,0000;29,0151
;;;;;;930880000,0000;30,2583
;;;;;;930920000,0000;30,3930
;;;;;;930960000,0000;30,5298
;;;;;;931000000,0000;30,1236
;;;;;;931040000,0000;30,6671
;;;;;;931080000,0000;30,5314
;;;;;;931120000,0000;33,3263
;;;;;;931160000,0000;31,4801
;;;;;;931200000,0000;33,0751
;;;;;;931240000,0000;33,8383
;;;;;;931280000,0000;32,6959
;;;;;;931320000,0000;32,2917
;;;;;;931360000,0000;29,9920
;;;;;;931400000,0000;30,5355
;;;;;;931440000,0000;30,9408
;;;;;;931480000,0000;29,5827
;;;;;;931520000,0000;30,4008
;;;;;;931560000,0000;28,6076
;;;;;;931600000,0000;29,5843
;;;;;;931640000,0000;29,9956
;;;;;;931680000,0000;37,5007
;;;;;;931720000,0000;34,8939
;;;;;;931760000,0000;36,3201
;;;;;;931800000,0000;49,7189
;;;;;;931840000,0000;32,5688
;;;;;;931880000,0000;37,5032
;;;;;;931920000,0000;28,8888
;;;;;;931960000,0000;36,1925
;;;;;;932000000,0000;44,1287
;;;;;;932040000,0000;44,0010
;;;;;;932080000,0000;31,0852
;;;;;;932120000,0000;42,6740
;;;;;;932160000,0000;31,4930
;;;;;;932200000,0000;31,6297
;;;;;;932240000,0000;33,0884
;;;;;;932280000,0000;43,0787
;;;;;;932320000,0000;30,0043
;;;;;;932360000,0000;29,5939
;;;;;;932400000,0000;31,3597
;;;;;;932440000,0000;34,5105
;;;;;;932480000,0000;35,9428
;;;;;;932520000,0000;30,2793
;;;;;;932560000,0000;43,2164
;;;;;;932600000,0000;30,5508
;;;;;;932640000,0000;30,8218
;;;;;;932680000,0000;44,3914
;;;;;;932720000,0000;30,4160
;;;;;;932760000,0000;46,8797
;;;;;;932800000,0000;36,4613
;;;;;;932840000,0000;32,9699
;;;;;;932880000,0000;33,4768
;;;;;;932920000,0000;33,9918
;;;;;;932960000,0000;28,4930
;;;;;;933000000,0000;30,9605
;;;;;;933040000,0000;30,4200
;;;;;;933080000,0000;31,3682
;;;;;;933120000,0000;41,2913
;;;;;;933160000,0000;30,1510
;;;;;;933200000,0000;30,6945
;;;;;;933240000,0000;41,5470
;;;;;;933280000,0000;29,0461
;;;;;;933320000,0000;42,5608
;;;;;;933360000,0000;44,6540
;;;;;;933400000,0000;44,4003
;;;;;;933440000,0000;31,5089
;;;;;;933480000,0000;33,7363
;;;;;;933520000,0000;38,7195
;;;;;;933560000,0000;30,8331
;;;;;;933600000,0000;37,6588
;;;;;;933640000,0000;37,1265
;;;;;;933680000,0000;27,8348
;;;;;;933720000,0000;35,3093
;;;;;;933760000,0000;28,7713
;;;;;;933800000,0000;28,6355
;;;;;;933840000,0000;30,5660
;;;;;;933880000,0000;29,4723
;;;;;;933920000,0000;30,1602
;;;;;;933960000,0000;29,7540
;;;;;;934000000,0000;29,8907
;;;;;;934040000,0000;30,4322
;;;;;;934080000,0000;30,0259
;;;;;;934120000,0000;30,4331
;;;;;;934160000,0000;30,7061
;;;;;;934200000,0000;28,9169
;;;;;;934240000,0000;30,5708
;;;;;;934280000,0000;31,6553
;;;;;;934320000,0000;32,1947
;;;;;;934360000,0000;30,5723
;;;;;;934400000,0000;31,7909
;;;;;;934440000,0000;30,8437
;;;;;;934480000,0000;30,4374
;;;;;;934520000,0000;31,5219
;;;;;;934560000,0000;31,2519
;;;;;;934600000,0000;31,3866
;;;;;;934640000,0000;30,8461
;;;;;;934680000,0000;30,8466
;;;;;;934720000,0000;30,1698
;;;;;;934760000,0000;29,6232
;;;;;;934800000,0000;30,1707
;;;;;;934840000,0000;30,4417
;;;;;;934880000,0000;29,3460
;;;;;;934920000,0000;28,3825
;;;;;;934960000,0000;29,4852
;;;;;;935000000,0000;29,7663
;;;;;;935040000,0000;30,8508
;;;;;;935080000,0000;29,4866
;;;;;;935120000,0000;32,4747
;;;;;;935160000,0000;29,9045
;;;;;;935200000,0000;29,0691
;;;;;;935240000,0000;30,8532
;;;;;;935280000,0000;32,2061
;;;;;;935320000,0000;34,8077
;;;;;;935360000,0000;35,9776
;;;;;;935400000,0000;29,7710
;;;;;;935440000,0000;28,6550
;;;;;;935480000,0000;32,6131
;;;;;;935520000,0000;36,4940
;;;;;;935560000,0000;37,9465
;;;;;;935600000,0000;30,8574
;;;;;;935640000,0000;28,5251
;;;;;;935680000,0000;29,0747
;;;;;;935720000,0000;29,6344
;;;;;;935760000,0000;30,8592
;;;;;;935800000,0000;29,3567
;;;;;;935840000,0000;36,3696
;;;;;;935880000,0000;30,1834
;;;;;;935920000,0000;30,3201
;;;;;;935960000,0000;31,5388
;;;;;;936000000,0000;31,4030
;;;;;;936040000,0000;31,6759
;;;;;;936080000,0000;33,6410
;;;;;;936120000,0000;37,8208
;;;;;;936160000,0000;39,0110
;;;;;;936200000,0000;38,0882
;;;;;;936240000,0000;35,9878
;;;;;;936280000,0000;36,7610
;;;;;;936320000,0000;34,2946
;;;;;;936360000,0000;30,3252
;;;;;;936400000,0000;28,9427
;;;;;;936440000,0000;27,7331
;;;;;;936480000,0000;28,4006
;;;;;;936520000,0000;28,5353
;;;;;;936560000,0000;29,9207
;;;;;;936600000,0000;29,7849
;;;;;;936640000,0000;28,9454
;;;;;;936680000,0000;28,9459
;;;;;;936720000,0000;31,1407
;;;;;;936760000,0000;28,8065
;;;;;;936800000,0000;28,8069
;;;;;;936840000,0000;29,6473
;;;;;;936880000,0000;33,3960
;;;;;;936920000,0000;37,9622
;;;;;;936960000,0000;38,3612
;;;;;;937000000,0000;38,0973
;;;;;;937040000,0000;38,0978
;;;;;;937080000,0000;39,4120
;;;;;;937120000,0000;36,7706
;;;;;;937160000,0000;31,9592
;;;;;;937200000,0000;29,2324
;;;;;;937240000,0000;30,0627
;;;;;;937280000,0000;28,5439
;;;;;;937320000,0000;29,9293
;;;;;;937360000,0000;29,0939
;;;;;;937400000,0000;30,6075
;;;;;;937440000,0000;29,6541
;;;;;;937480000,0000;33,4027
;;;;;;937520000,0000;39,0265
;;;;;;937560000,0000;39,5476
;;;;;;937600000,0000;40,1948
;;;;;;937640000,0000;40,1952
;;;;;;937680000,0000;40,3238
;;;;;;937720000,0000;37,8390
;;;;;;937760000,0000;33,1537
;;;;;;937800000,0000;31,6959
;;;;;;937840000,0000;30,4762
;;;;;;937880000,0000;31,4243
;;;;;;937920000,0000;30,0703
;;;;;;937960000,0000;30,4775
;;;;;;938000000,0000;29,3817
;;;;;;938040000,0000;28,9612
;;;;;;938080000,0000;28,4186
;;;;;;938120000,0000;31,0202
;;;;;;938160000,0000;30,0730
;;;;;;938200000,0000;30,6164
;;;;;;938240000,0000;32,2398
;;;;;;938280000,0000;35,1017
;;;;;;938320000,0000;33,0339
;;;;;;938360000,0000;30,3477
;;;;;;938400000,0000;29,3862
;;;;;;938440000,0000;32,3763
;;;;;;938480000,0000;29,8060
;;;;;;938520000,0000;29,1069
;;;;;;938560000,0000;31,1614
;;;;;;938600000,0000;30,0779
;;;;;;938640000,0000;29,5272
;;;;;;938680000,0000;28,8280
;;;;;;938720000,0000;29,5280
;;;;;;938760000,0000;32,3798
;;;;;;938800000,0000;30,0801
;;;;;;938840000,0000;30,2168
;;;;;;938880000,0000;33,4183
;;;;;;938920000,0000;29,8109
;;;;;;938960000,0000;29,1117
;;;;;;939000000,0000;29,2525
;;;;;;939040000,0000;28,5635
;;;;;;939080000,0000;28,5639
;;;;;;939120000,0000;28,5644
;;;;;;939160000,0000;28,6970
;;;;;;939200000,0000;29,6736
;;;;;;939240000,0000;29,9507
;;;;;;939280000,0000;30,6284
;;;;;;939320000,0000;29,1157
;;;;;;939360000,0000;28,0321
;;;;;;939400000,0000;29,9524
;;;;;;939440000,0000;29,1170
;;;;;;939480000,0000;29,1174
;;;;;;939520000,0000;30,9015
;;;;;;939560000,0000;31,3087
;;;;;;939600000,0000;31,9863
;;;;;;939640000,0000;31,7163
;;;;;;939680000,0000;30,0897
;;;;;;939720000,0000;31,1741
;;;;;;939760000,0000;30,0906
;;;;;;939800000,0000;30,2273
;;;;;;939840000,0000;29,8210
;;;;;;939880000,0000;30,2282
;;;;;;939920000,0000;31,4468
;;;;;;939960000,0000;31,9898
;;;;;;940000000,0000;32,2591
;;;;;;940000000,0000;31,9907
;;;;;;940040000,0000;33,5591
;;;;;;940080000,0000;33,8118
;;;;;;940120000,0000;35,1219
;;;;;;940160000,0000;34,5997
;;;;;;940200000,0000;33,0545
;;;;;;940240000,0000;33,0549
;;;;;;940280000,0000;34,6010
;;;;;;940320000,0000;31,3169
;;;;;;940360000,0000;30,0971
;;;;;;940400000,0000;29,4081
;;;;;;940440000,0000;28,7110
;;;;;;940480000,0000;29,8279
;;;;;;940520000,0000;28,8481
;;;;;;940560000,0000;29,1292
;;;;;;940600000,0000;29,1296
;;;;;;940640000,0000;29,8296
;;;;;;940680000,0000;29,4111
;;;;;;940720000,0000;31,0487
;;;;;;940760000,0000;29,9672
;;;;;;940800000,0000;31,7288
;;;;;;940840000,0000;30,2385
;;;;;;940880000,0000;31,1867
;;;;;;940920000,0000;29,2734
;;;;;;940960000,0000;28,3159
;;;;;;941000000,0000;29,1339
;;;;;;941040000,0000;28,7174
;;;;;;941080000,0000;29,8344
;;;;;;941120000,0000;30,2415
;;;;;;941160000,0000;29,2759
;;;;;;941200000,0000;30,1061
;;;;;;941240000,0000;28,0525
;;;;;;941280000,0000;32,4072
;;;;;;941320000,0000;28,7204
;;;;;;941360000,0000;29,2781
;;;;;;941400000,0000;39,4594
;;;;;;941440000,0000;31,1927
;;;;;;941480000,0000;38,8095
;;;;;;941520000,0000;40,6220
;;;;;;941560000,0000;32,6806
;;;;;;941600000,0000;28,1906
;;;;;;941640000,0000;41,0056
;;;;;;941680000,0000;41,3884
;;;;;;941720000,0000;37,6162
;;;;;;941760000,0000;33,5776
;;;;;;941800000,0000;39,8542
;;;;;;941840000,0000;34,4876
;;;;;;941880000,0000;41,1363
;;;;;;941920000,0000;38,2834
;;;;;;941960000,0000;29,1441
;;;;;;942000000,0000;32,0122
;;;;;;942040000,0000;37,4874
;;;;;;942080000,0000;42,7878
;;;;;;942120000,0000;50,2114
;;;;;;942160000,0000;52,1764
;;;;;;942200000,0000;51,3227
;;;;;;942240000,0000;50,4628
;;;;;;942280000,0000;50,4632
;;;;;;942320000,0000;48,1737
;;;;;;942360000,0000;42,0322
;;;;;;942400000,0000;35,7951
;;;;;;942440000,0000;31,2033
;;;;;;942480000,0000;29,7089
;;;;;;942520000,0000;29,7094
;;;;;;942560000,0000;30,9341
;;;;;;942600000,0000;31,4755
;;;;;;942640000,0000;36,4444
;;;;;;942680000,0000;42,1616
;;;;;;942720000,0000;48,3060
;;;;;;942760000,0000;49,8439
;;;;;;942800000,0000;48,9515
;;;;;;942840000,0000;48,9520
;;;;;;942880000,0000;49,4629
;;;;;;942920000,0000;46,7299
;;;;;;942960000,0000;39,8664
;;;;;;943000000,0000;33,4626
;;;;;;943040000,0000;30,9391
;;;;;;943080000,0000;29,8556
;;;;;;943120000,0000;29,7157
;;;;;;943160000,0000;29,7161
;;;;;;943200000,0000;29,7165
;;;;;;943240000,0000;30,5345
;;;;;;943280000,0000;29,2984
;;;;;;943320000,0000;29,9944
;;;;;;943360000,0000;30,1290
;;;;;;943400000,0000;30,5362
;;;;;;943440000,0000;31,2138
;;;;;;943480000,0000;32,2962
;;;;;;943520000,0000;33,9785
;;;;;;943560000,0000;35,5490
;;;;;;943600000,0000;36,3243
;;;;;;943640000,0000;33,9798
;;;;;;943680000,0000;36,3251
;;;;;;943720000,0000;33,8505
;;;;;;943760000,0000;33,3445
;;;;;;943800000,0000;33,2188
;;;;;;943840000,0000;33,8517
;;;;;;943880000,0000;31,3547
;;;;;;943920000,0000;31,4893
;;;;;;943960000,0000;30,9488
;;;;;;944000000,0000;31,4902
;;;;;;944040000,0000;29,8656
;;;;;;944080000,0000;29,8660
;;;;;;944120000,0000;30,4095
;;;;;;944160000,0000;29,0269
;;;;;;944200000,0000;30,1378
;;;;;;944240000,0000;29,3084
;;;;;;944280000,0000;30,0044
;;;;;;944320000,0000;30,4115
;;;;;;944360000,0000;31,6302
;;;;;;944400000,0000;30,8191
;;;;;;944440000,0000;31,7673
;;;;;;944480000,0000;31,3609
;;;;;;944520000,0000;30,1411
;;;;;;944560000,0000;40,3977
;;;;;;944600000,0000;46,2268
;;;;;;944640000,0000;29,1722
;;;;;;944680000,0000;38,3123
;;;;;;944720000,0000;43,4886
;;;;;;944760000,0000;43,4890
;;;;;;944800000,0000;33,3553
;;;;;;944840000,0000;36,2090
;;;;;;944880000,0000;35,5627
;;;;;;944920000,0000;38,5812
;;;;;;944960000,0000;46,1004
;;;;;;945000000,0000;36,0826
;;;;;;945040000,0000;29,5953
;;;;;;945080000,0000;28,4935
;;;;;;945120000,0000;38,4491
;;;;;;945160000,0000;31,6385
;;;;;;945200000,0000;37,7869
;;;;;;945240000,0000;29,7377
;;;;;;945280000,0000;38,8493
;;;;;;945320000,0000;36,2140
;;;;;;945360000,0000;29,0394
;;;;;;945400000,0000;29,5990
;;;;;;945440000,0000;30,1506
;;;;;;945480000,0000;28,6318
;;;;;;945520000,0000;29,0410
;;;;;;945560000,0000;30,6948
;;;;;;945600000,0000;31,7792
;;;;;;945640000,0000;31,2366
;;;;;;945680000,0000;29,6019
;;;;;;945720000,0000;29,8830
;;;;;;945760000,0000;30,9674
;;;;;;945800000,0000;29,8838
;;;;;;945840000,0000;33,4921
;;;;;;945880000,0000;37,7939
;;;;;;945920000,0000;42,8278
;;;;;;945960000,0000;44,7928
;;;;;;946000000,0000;44,2848
;;;;;;946040000,0000;43,9029
;;;;;;946080000,0000;44,9242
;;;;;;946120000,0000;42,1974
;;;;;;946160000,0000;39,2488
;;;;;;946200000,0000;38,5944
;;;;;;946240000,0000;37,1325
;;;;;;946280000,0000;35,9656
;;;;;;946320000,0000;32,7303
;;;;;;946360000,0000;32,0575
;;;;;;946400000,0000;30,8397
;;;;;;946440000,0000;30,5676
;;;;;;946480000,0000;29,7505
;;;;;;946520000,0000;29,1916
;;;;;;946560000,0000;30,0279
;;;;;;946600000,0000;28,9117
;;;;;;946640000,0000;30,1629
;;;;;;946680000,0000;31,5178
;;;;;;946720000,0000;35,1911
;;;;;;946760000,0000;36,7453
;;;;;;946800000,0000;36,4875
;;;;;;946840000,0000;37,2709
;;;;;;946880000,0000;38,0685
;;;;;;946920000,0000;34,6705
;;;;;;946960000,0000;30,4387
;;;;;;947000000,0000;28,9158
;;;;;;947040000,0000;29,0566
;;;;;;947080000,0000;30,1674
;;;;;;947120000,0000;30,1678
;;;;;;947160000,0000;30,7112
;;;;;;947200000,0000;31,7956
;;;;;;947240000,0000;31,3893
;;;;;;947280000,0000;40,1693
;;;;;;947320000,0000;29,1997
;;;;;;947360000,0000;39,0008
;;;;;;947400000,0000;37,0122
;;;;;;947440000,0000;31,9323
;;;;;;947480000,0000;31,5259
;;;;;;947520000,0000;32,8767
;;;;;;947560000,0000;30,9858
;;;;;;947600000,0000;33,0057
;;;;;;947640000,0000;38,4748
;;;;;;947680000,0000;45,0727
;;;;;;947720000,0000;50,5195
;;;;;;947760000,0000;52,7245
;;;;;;947800000,0000;53,1886
;;;;;;947840000,0000;53,6384
;;;;;;947880000,0000;55,8638
;;;;;;947920000,0000;55,7360
;;;;;;947960000,0000;54,1074
;;;;;;948000000,0000;53,8658
;;;;;;948040000,0000;53,1910
;;;;;;948080000,0000;53,0775
;;;;;;948120000,0000;50,0232
;;;;;;948160000,0000;44,8152
;;;;;;948200000,0000;38,0819
;;;;;;948240000,0000;37,9501
;;;;;;948280000,0000;46,0041
;;;;;;948320000,0000;52,3620
;;;;;;948360000,0000;53,7576
;;;;;;948400000,0000;53,3065
;;;;;;948440000,0000;53,5326
;;;;;;948480000,0000;53,5330
;;;;;;948520000,0000;50,1534
;;;;;;948560000,0000;44,8193
;;;;;;948600000,0000;40,1827
;;;;;;948640000,0000;43,7991
;;;;;;948680000,0000;49,3943
;;;;;;948720000,0000;55,2316
;;;;;;948760000,0000;56,6150
;;;;;;948800000,0000;56,4913
;;;;;;948840000,0000;56,4917
;;;;;;948880000,0000;57,3666
;;;;;;948920000,0000;54,1171
;;;;;;948960000,0000;47,3228
;;;;;;949000000,0000;40,1867
;;;;;;949040000,0000;35,0845
;;;;;;949080000,0000;39,4086
;;;;;;949120000,0000;36,5109
;;;;;;949160000,0000;38,7566
;;;;;;949200000,0000;37,4290
;;;;;;949240000,0000;38,0924
;;;;;;949280000,0000;41,9752
;;;;;;949320000,0000;43,8060
;;;;;;949360000,0000;41,5957
;;;;;;949400000,0000;42,3567
;;;;;;949440000,0000;42,2310
;;;;;;949480000,0000;41,4688
;;;;;;949520000,0000;39,0226
;;;;;;949560000,0000;34,9595
;;;;;;949600000,0000;32,3588
;;;;;;949640000,0000;31,4135
;;;;;;949680000,0000;34,0415
;;;;;;949720000,0000;40,4502
;;;;;;949760000,0000;41,8539
;;;;;;949800000,0000;42,1085
;;;;;;949840000,0000;41,6005
;;;;;;949880000,0000;41,4728
;;;;;;949920000,0000;37,7006
;;;;;;949960000,0000;33,0294
;;;;;;950000000,0000;30,0626
;;;;;;950040000,0000;28,5438
;;;;;;950080000,0000;30,0634
;;;;;;950120000,0000;29,2279
;;;;;;950160000,0000;28,8114
;;;;;;950200000,0000;28,5454
;;;;;;950240000,0000;28,8122
;;;;;;950280000,0000;29,6485
;;;;;;950320000,0000;29,7892
;;;;;;950360000,0000;32,0979
;;;;;;950400000,0000;30,7438
;;;;;;950440000,0000;34,1813
;;;;;;950480000,0000;37,0432
;;;;;;950520000,0000;44,9691
;;;;;;950560000,0000;44,9695
;;;;;;950600000,0000;45,3664
;;;;;;950640000,0000;44,4577
;;;;;;950680000,0000;43,5491
;;;;;;950720000,0000;44,2043
;;;;;;950760000,0000;47,7394
;;;;;;950800000,0000;44,8417
;;;;;;950840000,0000;46,0298
;;;;;;950880000,0000;44,4601
;;;;;;950920000,0000;45,8984
;;;;;;950960000,0000;45,7666
;;;;;;951000000,0000;46,6822
;;;;;;951040000,0000;46,0318
;;;;;;951080000,0000;44,3360
;;;;;;951120000,0000;44,9750
;;;;;;951160000,0000;45,1076
;;;;;;951200000,0000;43,9549
;;;;;;951240000,0000;44,0834
;;;;;;951280000,0000;43,8255
;;;;;;951320000,0000;45,2414
;;;;;;951360000,0000;44,4649
;;;;;;951400000,0000;45,7710
;;;;;;951440000,0000;44,8481
;;;;;;951480000,0000;46,1663
;;;;;;951520000,0000;44,8488
;;;;;;951560000,0000;48,2680
;;;;;;951600000,0000;44,5954
;;;;;;951640000,0000;48,7853
;;;;;;951680000,0000;50,0588
;;;;;;951720000,0000;49,4247
;;;;;;951760000,0000;51,5422
;;;;;;951800000,0000;50,5603
;;;;;;951840000,0000;48,9154
;;;;;;951880000,0000;51,1774
;;;;;;951920000,0000;44,7247
;;;;;;951960000,0000;49,6833
;;;;;;952000000,0000;50,1881
;;;;;;952040000,0000;46,5623
;;;;;;952080000,0000;46,6929
;;;;;;952120000,0000;45,6459
;;;;;;952160000,0000;46,4334
;;;;;;952200000,0000;46,1734
;;;;;;952240000,0000;44,9861
;;;;;;952280000,0000;48,2751
;;;;;;952320000,0000;46,1746
;;;;;;952360000,0000;46,1750
;;;;;;952400000,0000;49,5596
;;;;;;952440000,0000;47,4916
;;;;;;952480000,0000;47,8906
;;;;;;952520000,0000;48,0192
;;;;;;952560000,0000;49,0507
;;;;;;952600000,0000;48,0200
;;;;;;952640000,0000;45,1223
;;;;;;952680000,0000;46,6988
;;;;;;952720000,0000;52,0398
;;;;;;952760000,0000;47,2284
;;;;;;952800000,0000;44,8615
;;;;;;952840000,0000;47,2292
;;;;;;952880000,0000;46,9631
;;;;;;952920000,0000;46,8313
;;;;;;952960000,0000;46,3111
;;;;;;953000000,0000;45,6546
;;;;;;953040000,0000;46,9647
;;;;;;953080000,0000;46,8329
;;;;;;953120000,0000;48,0251
;;;;;;953160000,0000;46,8337
;;;;;;953200000,0000;47,3649
;;;;;;953240000,0000;46,0535
;;;;;;953280000,0000;50,8251
;;;;;;953320000,0000;51,0695
;;;;;;953360000,0000;48,8023
;;;;;;953400000,0000;49,0589
;;;;;;953440000,0000;46,9686
;;;;;;953480000,0000;46,4463
;;;;;;953520000,0000;49,0601
;;;;;;953560000,0000;46,5773
;;;;;;953600000,0000;49,5713
;;;;;;953640000,0000;51,1947
;;;;;;953680000,0000;46,5785
;;;;;;953720000,0000;47,1035
;;;;;;953760000,0000;46,8396
;;;;;;953800000,0000;47,5050
;;;;;;953840000,0000;48,6768
;;;;;;953880000,0000;45,6632
;;;;;;953920000,0000;46,9733
;;;;;;953960000,0000;48,2916
;;;;;;954000000,0000;46,5816
;;;;;;954040000,0000;48,2923
;;;;;;954080000,0000;46,1919
;;;;;;954120000,0000;47,2417
;;;;;;954160000,0000;48,1654
;;;;;;954200000,0000;44,3667
;;;;;;954240000,0000;44,8756
;;;;;;954280000,0000;50,0844
;;;;;;954320000,0000;47,5100
;;;;;;954360000,0000;45,1391
;;;;;;954400000,0000;44,6229
;;;;;;954440000,0000;47,1106
;;;;;;954480000,0000;49,1976
;;;;;;954520000,0000;49,4522
;;;;;;954560000,0000;49,1983
;;;;;;954600000,0000;49,5811
;;;;;;954640000,0000;51,2044
